iteration,genes,beta,abs_t,mean_matching_distance,max_matching_distance
136,ROPN1B;FRMD1;MPP2;SLC11A1;SH2D1A;HLA-G;LRRC70;PCDHGC5;BEST1,11.054457213336676,2.030545310694449,0.02874791914238934,0.05214761987123972
137,HPN;PCDHGA8;SCN4B;IL1RAP;PNPLA3;REEP6;FAM47E;NUTM2A;TOMM5,-5.429515081445119,0.8749934611406003,0.029019816483954256,0.047758024217635336
138,ROPN1;C17orf98;HOXB6;STON1;SRSF12;ARL9;CHD1L;IL31RA;KLB,11.716543980576677,2.3856190965934654,0.03355502262364604,0.06773994890714662
139,DPT;POM121L2;NWD1;KLHL35;FASLG;CA12;GDF3;TMPRSS12;ASNS,13.222833240357152,2.292303002983691,0.03382491528369675,0.06974614873095018
140,LINGO1;TENT5D;DMRT3;MYO15B;GATA2;CD36;TECTA;KRT39;AC068831.6,1.5180678113769221,0.3034575336083013,0.02473123898710975,0.06372727147840596
141,PPP1R1A;DSCAM;RETN;ZNF354C;CCR4;CST1;CEBPE;AC000093.1;GDF9,0.6170434977294533,0.12338932582733804,0.030293504513185923,0.06715489709312301
142,MSI1;CA1;NWD1;N4BP2L1;SYNDIG1;FOSB;TAX1BP3;KCTD19;ALKBH6,10.167372043532918,2.2688536441387543,0.033909900402452564,0.062893772922712
143,FBXO27;KCNMB2;PDE3A;SMAD6;SLC2A12;MYBL1;RNF212B;IL31RA;SPATA17,3.695278402265111,0.6565471678682058,0.027930040033412484,0.06523754726173803
144,PRR36;PRAP1;NGF;ASIC1;BCL2L14;CNIH2;PPP1R27;ZNF80;LEAP2,8.965132665849728,1.7938298139701412,0.029961012569169245,0.05344969895268723
145,SBSPON;FAM81B;HOXB6;HCST;MEOX1;ACKR1;TLL2;FCRL4;AGBL3,-8.88103704013596,1.8024454170461859,0.03456780597433332,0.06899944505902149
146,LIF;MYOC;SALL4;SPECC1;TMEM71;FST;DCAF4L1;NPPA;GNAT2,11.434276334513749,2.1636034898245624,0.025553080048344865,0.04719505773094665
147,CXCR3;CROCC2;FAM155B;PIF1;CD1C;APOL4;AC011448.1;ARL6IP4;IQCH,3.0479640431715276,0.6125271402259156,0.029775806314705517,0.06731681194575152
148,SHC4;AC005551.1;ATP1B2;ZNF439;CD1E;AHNAK2;KCNK12;KCTD19;PCDHGA6,13.882871809107579,3.4475825969713103,0.02603288313803093,0.05572009469910265
149,SORBS2;CTXND2;CXCL6;IL1RAP;LYPD6B;FOXA1;SHBG;FCRL4;GCSH,3.1907517084307004,0.527947458230997,0.032596613333929644,0.05369182970088268
