dependency,depmap_column,N,beta,se,ci_low,ci_high,p,N_adjusted,beta_adjusted,se_adjusted,ci_low_adjusted,ci_high_adjusted,p_adjusted,fdr,fdr_adjusted,stronger_dependency_high_signature,annotation
SIPA1,SIPA1 (6494),25,-0.009257322962349933,0.04281548052544841,-0.09782789259506701,0.07931324667036714,0.8307267860754792,25,-0.007255243832673791,0.04745003073278295,-0.10566058464061015,0.09115009697526258,0.8798686438520023,0.9996683886512429,0.9961651794429218,True,
DOP1A,DOP1A (23033),25,-0.013205503400935136,0.0377805520434672,-0.09136052991148619,0.06494952310961591,0.7298702516104671,25,0.006190552221030179,0.04049056569340901,-0.07778174147472901,0.09016284591678937,0.8798796091529779,0.9996683886512429,0.9961651794429218,False,
HUNK,HUNK (30811),25,0.013680434009043034,0.052969267123105374,-0.09589484354348797,0.12325571156157404,0.7984947372322488,25,-0.008772700377676482,0.057396593013519834,-0.127805948817863,0.11026054806251004,0.8799148199744122,0.9996683886512429,0.9961651794429218,True,
ADRM1,ADRM1 (11047),25,-0.03748390890928259,0.10594926722380503,-0.2566566668701275,0.1816888490515623,0.7267180326032772,25,-0.017859273538923772,0.11694917350809779,-0.26039701479100147,0.22467846771315392,0.880019146709919,0.9996683886512429,0.9961651794429218,True,
FOXA1,FOXA1 (3169),25,0.06719411017986596,0.10210644654443146,-0.14402916753711714,0.27841738789684906,0.5170207088236699,25,-0.01577954964029212,0.10351448787794212,-0.2304554581882329,0.19889635890764865,0.880230833262351,0.9996683886512429,0.9961651794429218,True,
TSPAN17,TSPAN17 (26262),25,-0.0648501160277683,0.07003264632823435,-0.20972368283245535,0.08002345077691875,0.3640619233770962,25,0.010018104981905786,0.06572727966560803,-0.1262919301431939,0.14632814010700546,0.8802454800135645,0.9996683886512429,0.9961651794429218,False,
KIR2DL1,KIR2DL1 (3802),25,-0.02089690427816459,0.0387983222025735,-0.10115734877400831,0.059363540217679124,0.5953356188871397,25,0.006144819814884426,0.04033779812751022,-0.07751065334030802,0.08980029297007686,0.8803119155254415,0.9996683886512429,0.9961651794429218,False,
F11R,F11R (50848),25,-0.0393845977632859,0.06088354296776599,-0.16533180227282968,0.08656260674625788,0.5241108590462753,25,0.009425875826674328,0.06188407289270517,-0.11891383627771583,0.1377655879310645,0.8803267147499505,0.9996683886512429,0.9961651794429218,False,
ELAC1,ELAC1 (55520),25,-0.01546669568051979,0.049524252504526294,-0.11791541752432234,0.08698202616328275,0.7576222145832744,25,-0.008335829492254898,0.054758651969718526,-0.12189832304698327,0.10522666406247348,0.8803941426082442,0.9996683886512429,0.9961651794429218,True,
PSME2,PSME2 (5721),25,-0.008165667781237243,0.052008542825143486,-0.1157535357032749,0.09942220014080042,0.8766100225743934,25,-0.008767755925757195,0.05765285877799687,-0.12833246703311846,0.11079695518160408,0.8805111387772022,0.9996683886512429,0.9961651794429218,True,
ATXN1,ATXN1 (6310),25,-0.026128828708876842,0.06319893592444537,-0.15686578847936605,0.10460813106161237,0.6831153706464,25,-0.010565120051010238,0.06953040606131429,-0.154762356582,0.13363211647997952,0.880611515366292,0.9996683886512429,0.9961651794429218,True,
CYP4F12,CYP4F12 (66002),25,0.0219002999034565,0.04846844437060973,-0.07836431640897722,0.12216491621589022,0.6556118382548475,25,0.008077401540277713,0.05318520072757502,-0.10222195385970914,0.11837675694026456,0.8806711672914888,0.9996683886512429,0.9961651794429218,False,
ACOD1,ACOD1 (730249),25,0.018533491781011952,0.04295180514626062,-0.0703190868160358,0.1073860703780597,0.6701261484990564,25,0.007163633462222351,0.04719878659740162,-0.09072065889987785,0.10504792582432254,0.8807470112948107,0.9996683886512429,0.9961651794429218,False,
SCN11A,SCN11A (11280),25,0.015387706644856903,0.026944306192523384,-0.040350837417767474,0.07112625070748128,0.5734750850928805,25,-0.004225125394244388,0.027839019670388446,-0.06195971852551309,0.05350946773702431,0.8807516032146425,0.9996683886512429,0.9961651794429218,True,
POLE4,POLE4 (56655),25,-0.03969236126311613,0.09710669034906633,-0.2405728552763174,0.16118813275008514,0.6865040827540757,25,0.01566468767944234,0.10322150228811947,-0.19840360594448125,0.22973298130336595,0.8807608911035066,0.9996683886512429,0.9961651794429218,False,
WDR77,WDR77 (79084),25,-0.1315723409973768,0.21059754055294655,-0.5672265459977622,0.30408186400300863,0.5382795382760279,25,-0.03447339134421011,0.227224244568537,-0.505707632529734,0.4367608498413138,0.8807941757262341,0.9996683886512429,0.9961651794429218,True,
USP36,USP36 (57602),25,0.07221689160740402,0.0995574774842905,-0.13373344186459582,0.27816722507940383,0.4755359988399387,25,-0.015062745706970372,0.09929907435952179,-0.2209964216889807,0.19087093027503998,0.8808133425276669,0.9996683886512429,0.9961651794429218,True,
TIMM44,TIMM44 (10469),25,-0.015870139743128984,0.07530661041731238,-0.17165373249776403,0.13991345301150607,0.8349458303948151,25,0.012437594983971033,0.0820061238988483,-0.15763269677305022,0.1825078867409923,0.8808320766602233,0.9996683886512429,0.9961651794429218,False,
ZNF671,ZNF671 (79891),25,0.055276852497452185,0.08371969083616505,-0.11791052309270988,0.22846422808761424,0.5156449255804907,25,0.013635194560055389,0.08991702018057975,-0.17284129193863074,0.2001116810587415,0.880851317776115,0.9996683886512429,0.9961651794429218,False,
GJA9,GJA9 (81025),25,0.01744635300425018,0.04414279561831689,-0.07386997709675333,0.1087626831052537,0.6963183196306426,25,0.007370843245040096,0.0486173659853069,-0.09345540270432061,0.10819708919440081,0.8808768120343988,0.9996683886512429,0.9961651794429218,False,
SLC35F2,SLC35F2 (54733),25,0.036958584545667895,0.04167159257718314,-0.04924567257740361,0.12316284166873939,0.38431240192921123,25,0.006523003739949434,0.04303325965828633,-0.08272251448949092,0.09576852196938979,0.8808992219509385,0.9996683886512429,0.9961651794429218,False,
AP5M1,AP5M1 (55745),25,-0.005844917591656456,0.06316517802269532,-0.13651204382177864,0.12482220863846574,0.9270751816431237,25,-0.01060589559828973,0.06997214060051046,-0.15571923349328143,0.13450744229670197,0.8809049882112137,0.9996683886512429,0.9961651794429218,True,
TPP1,TPP1 (1200),25,0.00676281035296179,0.03296805937714161,-0.06143681657830902,0.0749624372842326,0.8392734672831095,25,0.005536315536732297,0.036540313170137124,-0.07024365583959345,0.08131628691305805,0.8809522100277378,0.9996683886512429,0.9961651794429218,False,
PRG4,PRG4 (10216),25,0.003473845531110727,0.04824785660846431,-0.09633445022839557,0.10328214129061702,0.943224357918248,25,-0.008032672889500403,0.053106650784414434,-0.11816912567788113,0.10210377989888031,0.8811525676018782,0.9996683886512429,0.9961651794429218,True,
MYRIP,MYRIP (25924),25,-0.009711093135777352,0.0848306056979935,-0.18519657120938843,0.16577438493783375,0.9098537272101115,25,0.014075669988612132,0.09311787377839632,-0.17903898058088946,0.2071903205581137,0.8812272412487102,0.9996683886512429,0.9961651794429218,False,
NPHP1,NPHP1 (4867),25,0.016627506655567274,0.04176940697427606,-0.06977909496445905,0.10303410827559359,0.6942432779997147,25,-0.006719587319455452,0.04447463197499354,-0.09895432877733729,0.08551515413842639,0.8812830612439666,0.9996683886512429,0.9961651794429218,True,
UNC13A,UNC13A (23025),25,0.01603893393986514,0.03248396592275136,-0.051159269382827235,0.0832371372625575,0.6261654702287617,25,-0.005142822031307746,0.034059938766132884,-0.07577881173285064,0.06549316767023514,0.8813569664927235,0.9996683886512429,0.9961651794429218,True,
LRRC19,LRRC19 (64922),25,0.011950097544071425,0.03151481263151141,-0.053243259447034764,0.07714345453517761,0.7080251050526116,25,0.005242678023083692,0.03473894817529635,-0.06680149100497673,0.07728684705114411,0.881416877892543,0.9996683886512429,0.9961651794429218,False,
TULP1,TULP1 (7287),25,0.018957418401497828,0.06531170504836213,-0.11615013729624017,0.15406497409923584,0.7742177844822307,25,0.010902879282515054,0.07226440040620577,-0.13896431448814706,0.16077007305317714,0.8814493048127462,0.9996683886512429,0.9961651794429218,False,
NEK3,NEK3 (4752),25,0.005339349632647762,0.03475892370316663,-0.06656496241588268,0.0772436616811782,0.8792563652272407,25,-0.005738001409343352,0.038043830683156254,-0.08463607726304151,0.0731600744443548,0.8814873185312633,0.9996683886512429,0.9961651794429218,True,
ARMS2,ARMS2 (387715),25,-0.01279988413465328,0.031654729280618035,-0.07828268076675823,0.05268291249745167,0.6896841626963441,25,0.005077081218974907,0.0336753706342551,-0.06476136299109249,0.0749155254290423,0.8815346014629601,0.9996683886512429,0.9961651794429218,False,
MIDN,MIDN (90007),25,0.0150796383507778,0.08092122941200479,-0.15231867871683102,0.18247795541838663,0.8538044796567767,25,0.013521315969297397,0.08970071162920942,-0.17250657405034447,0.19954920598893927,0.8815558851196488,0.9996683886512429,0.9961651794429218,False,
CLEC16A,CLEC16A (23274),25,0.003084020249695839,0.04654804976619814,-0.0932079571493142,0.09937599764870587,0.947747718815933,25,-0.007715471542324573,0.05125529455567353,-0.11401244650882318,0.09858150342417403,0.8817179412368409,0.9996683886512429,0.9961651794429218,True,
KCNH3,KCNH3 (23416),25,0.012913690156788917,0.0450042367753426,-0.080184666749624,0.10601204706320184,0.7767244635011173,25,0.0074935691175125425,0.04979948101140825,-0.09578423334764441,0.1107713715826695,0.8817611240024672,0.9996683886512429,0.9961651794429218,False,
HDAC10,HDAC10 (83933),25,-0.008311151839613364,0.04573936843312643,-0.1029302444445608,0.08630794076533406,0.8574047655472569,25,0.007515302927578394,0.0499462841678848,-0.09606695065007857,0.11109755650523535,0.8817666864960142,0.9996683886512429,0.9961651794429218,False,
PSMD7,PSMD7 (5713),25,0.02791094945268168,0.1540687424715448,-0.29080452718877076,0.34662642609413413,0.8578296738026597,25,0.02567898609265281,0.17078771076020444,-0.3285130475819159,0.3798710197672215,0.8818536421150294,0.9996683886512429,0.9961651794429218,False,
QNG1,QNG1 (84267),25,0.03569189420001641,0.04825852530167059,-0.06413847143288429,0.1355222598329171,0.46702646666645764,25,0.007694376900185162,0.051217051791005774,-0.09852328742662679,0.11391204122699712,0.881951409644339,0.9996683886512429,0.9961651794429218,False,
ADAT2,ADAT2 (134637),25,-0.03941208794738856,0.12039622327425895,-0.2884706514893943,0.20964647559461722,0.746361628680977,25,0.0194462072706359,0.129451913363326,-0.24902062944220976,0.28791304398348155,0.8819601590070957,0.9996683886512429,0.9961651794429218,False,
GGA3,GGA3 (23163),25,0.008345779823444676,0.06141775203797439,-0.11870652034474058,0.13539807999162992,0.8930941568036374,25,0.010220134507836043,0.06807649146722111,-0.1309618677034313,0.15140213671910338,0.8820321358701471,0.9996683886512429,0.9961651794429218,False,
TTN,TTN (7273),25,0.013602016679347686,0.05382456883369155,-0.09774258726599185,0.12494662062468721,0.802737039936491,25,0.008942558523725974,0.05961153214001136,-0.11468419251793817,0.13256930956539012,0.8821204849272257,0.9996683886512429,0.9961651794429218,False,
WDR47,WDR47 (22911),25,-0.012185011965143341,0.04020317983798313,-0.09535162590003247,0.0709816019697458,0.7645489424539553,25,-0.00666940954705785,0.044462976703868916,-0.0988799794520552,0.08554116035793952,0.8821319714938429,0.9996683886512429,0.9961651794429218,True,
CLIP1,CLIP1 (6249),25,-0.0017000338767420874,0.05320125307879641,-0.1117552109420237,0.10835514318853953,0.9747838052424345,25,0.008801670486624388,0.05869055295444998,-0.11291508662600382,0.13051842759925258,0.8821567288161045,0.9996683886512429,0.9961651794429218,False,
SCGN,SCGN (10590),25,0.004579888497024309,0.04392686396875267,-0.08628975295377785,0.09544952994782648,0.9178655501381671,25,-0.007232162570036618,0.04825664374393449,-0.10731031637802112,0.09284599123794789,0.8822336588885246,0.9996683886512429,0.9961651794429218,True,
HOXA4,HOXA4 (3201),25,0.02716239821027588,0.05954937936314041,-0.09602487860501509,0.15034967502556684,0.652572647783605,25,-0.009410148116306494,0.0628522296976408,-0.13975769454396064,0.12093739831134764,0.8823507191315636,0.9996683886512429,0.9961651794429218,True,
H1-0,H1-0 (3005),25,0.056358304451966316,0.04839753080082655,-0.04375961596465345,0.1564762248685861,0.2561635675522915,25,0.006900415881077978,0.046189674445534346,-0.08889110596677,0.10269193772892596,0.8826045640484181,0.9996683886512429,0.9961651794429218,False,
PMP22,PMP22 (5376),25,-0.022960329267631058,0.04939893088550425,-0.1251498035904936,0.0792291450552315,0.6464491350233961,25,0.007776154037368965,0.052067777971781234,-0.10020580840391406,0.11575811647865199,0.8826406484728094,0.9996683886512429,0.9961651794429218,False,
NFIA,NFIA (4774),25,0.008633092398560957,0.06023713525360331,-0.11597691587364661,0.13324310067076853,0.8872869315349132,25,0.009970602855529295,0.06677150271038136,-0.1285050183190105,0.14844622403006913,0.8826582216800684,0.9996683886512429,0.9961651794429218,False,
E2F1,E2F1 (1869),25,0.02040848939860767,0.08620447470780347,-0.15791905325786568,0.19873603205508103,0.8149503618845471,25,0.01425243834976853,0.09550114475853858,-0.18380481371896729,0.21230969041850434,0.8827251399412713,0.9996683886512429,0.9961651794429218,False,
SPIN1,SPIN1 (10927),25,-0.0018121299648906966,0.05256212385831132,-0.11054516750417463,0.10692090757439325,0.9727950692472457,25,-0.00866117641241302,0.05814476889252347,-0.1292460466581206,0.11192369383329456,0.8829431451666426,0.9996683886512429,0.9961651794429218,True,
FBP1,FBP1 (2203),25,0.032830995123150956,0.05668789745921385,-0.08443685537450596,0.15009884562080789,0.5681150833466275,25,-0.008715009720728773,0.058509377475555194,-0.13005603188711248,0.11262601244565493,0.8829495204474389,0.9996683886512429,0.9961651794429218,True,
SLC14A1,SLC14A1 (6563),25,-0.0162323824892367,0.029977988227158078,-0.07824657598039966,0.045781811001926256,0.5933859917369485,25,-0.004860764851623957,0.03263405613436952,-0.0725396549651607,0.06281812526191279,0.8829518854039284,0.9996683886512429,0.9961651794429218,True,
SAP30,SAP30 (8819),25,-0.03522198544135111,0.06309743386014317,-0.16574897219404836,0.09530500131134614,0.5820908595050167,25,-0.010209850474842963,0.06857091632573421,-0.15241722708428287,0.13199752613459695,0.8829930975100913,0.9996683886512429,0.9961651794429218,True,
SLAMF1,SLAMF1 (6504),25,0.006038233408497857,0.03343447828232721,-0.06312625454062847,0.07520272135762417,0.8582642344549611,25,0.005518038411596034,0.03706251591103526,-0.07134491516506401,0.08238099198825609,0.8830010124050214,0.9996683886512429,0.9961651794429218,False,
B3GALT5,B3GALT5 (10317),25,0.012286182044445227,0.032001207961599845,-0.05391336034792069,0.07848572443681115,0.7045576777555567,25,-0.005083110286612577,0.03415528036726034,-0.07591682636698455,0.06575060579375938,0.8830486255895318,0.9996683886512429,0.9961651794429218,True,
CENPM,CENPM (79019),25,0.02522135571346301,0.07473115798606428,-0.12937182298983652,0.17981453441676254,0.7388048893751514,25,0.012273891428572901,0.08253416001862719,-0.15889148021613833,0.18343926307328415,0.883134942577367,0.9996683886512429,0.9961651794429218,False,
CFHR5,CFHR5 (81494),25,0.005250201704925479,0.03481360977090155,-0.06676723709380869,0.07726764050365964,0.8814413305555029,25,0.005732473142267761,0.038591539434653696,-0.07430148114021627,0.08576642742475178,0.8832680111571277,0.9996683886512429,0.9961651794429218,False,
MED22,MED22 (6837),25,0.03336296999579361,0.09022106619862753,-0.1532735252161173,0.21999946520770453,0.7149211125680675,25,-0.01433193012695673,0.0964886447824311,-0.21443713189979785,0.18577327164588436,0.8832737322910748,0.9996683886512429,0.9961651794429218,True,
PTPRCAP,PTPRCAP (5790),25,0.0327810823952443,0.047922199322073776,-0.0663535399403818,0.1319157047308704,0.5007795800395136,25,0.007614794434090771,0.051276442981688874,-0.09872603968354962,0.11395562855173116,0.8832972494140257,0.9996683886512429,0.9961651794429218,False,
RNF39,RNF39 (80352),24,0.014364071733543288,0.04858249064295471,-0.08638984718257928,0.11511799064966585,0.7702596690586109,24,0.007939494564009511,0.05346400642518706,-0.10324499339241819,0.11912398252043721,0.8833636154857003,0.9996683886512429,0.9961651794429218,False,
SPSB4,SPSB4 (92369),25,-0.016431734198889405,0.049258932075465056,-0.11833159891791478,0.08546813052013597,0.7417195372990042,25,-0.00807185570300284,0.0544105164709042,-0.12091236042275885,0.10476864901675317,0.8834171197274658,0.9996683886512429,0.9961651794429218,True,
CASK,CASK (8573),25,-0.013586067449330145,0.03347380961952106,-0.08283191846847048,0.05565978356981018,0.6885882058373092,25,0.0052811118920186965,0.03561656273889697,-0.06858311834349337,0.07914534212753077,0.883474959473492,0.9996683886512429,0.9961651794429218,False,
IL21R,IL21R (50615),25,-0.04532503365726985,0.047026923649187646,-0.14260763715875702,0.05195756984421733,0.3451659619423013,25,-0.007064375507093509,0.04766426390087816,-0.10591400871259428,0.09178525769840727,0.8835261979139377,0.9996683886512429,0.9961651794429218,True,
KRTAP19-4,KRTAP19-4 (337971),25,-0.0180327084858286,0.04206373807255007,-0.10504818037228245,0.06898276340062526,0.6721302688943588,25,0.006610476850752921,0.04460238438429589,-0.08588920688814092,0.09911016058964675,0.8835278408519551,0.9996683886512429,0.9961651794429218,False,
FAM53B,FAM53B (9679),25,-0.002203332721261495,0.03884414791698042,-0.08255857492996596,0.07815190948744297,0.9552562384415841,25,-0.006372714465001352,0.042998974606178214,-0.095547129848243,0.08280170091824028,0.8835300635680521,0.9996683886512429,0.9961651794429218,True,
PRR5,PRR5 (55615),25,-0.028415192780388853,0.07286009009578905,-0.17913777265285982,0.12230738709208212,0.7001272573162298,25,-0.011890181988885608,0.08025222851665213,-0.17832311734884904,0.1545427533710778,0.8835659759415588,0.9996683886512429,0.9961651794429218,True,
ENOX1,ENOX1 (55068),25,0.013733616182496793,0.05649683213838406,-0.10313898558513843,0.13060621795013203,0.8100932711689736,25,0.0092719579257378,0.06258087064753483,-0.12051282427616956,0.13905674012764516,0.8835663881850153,0.9996683886512429,0.9961651794429218,False,
MON1B,MON1B (22879),25,-0.004278873741005875,0.03319514014459265,-0.07294825303004407,0.06439050554803233,0.8985568586884043,25,-0.005450536215109719,0.03679262954587811,-0.08175377972767583,0.07085270729745641,0.8835800757633672,0.9996683886512429,0.9961651794429218,True,
ECI2,ECI2 (10455),25,0.04457601880079035,0.04541445733020505,-0.04937094397838911,0.1385229815799698,0.33654029506479965,25,0.006787847545009821,0.045821946375128736,-0.08824105296131167,0.1018167480513313,0.8835853575866254,0.9996683886512429,0.9961651794429218,False,
CALML5,CALML5 (51806),25,-0.013695796083358618,0.042231840431650194,-0.10105901419429433,0.07366742202757709,0.7486416579740107,25,0.006729373606266436,0.045438735774164865,-0.08750479675538075,0.10096354396791363,0.8836146541324634,0.9996683886512429,0.9961651794429218,False,
UCK1,UCK1 (83549),25,-0.02475219725429266,0.03882048191175928,-0.1050584826011882,0.055554088092602885,0.5300266870629438,25,0.005860058240186653,0.03957980134218229,-0.07622342579635637,0.08794354227672967,0.8836465842825405,0.9996683886512429,0.9961651794429218,False,
CDC42EP3,CDC42EP3 (10602),25,-0.019743779457969096,0.05192642614058884,-0.1271617760755604,0.08767421715962222,0.7072663745066834,25,0.008207783337794932,0.05545756224552998,-0.10680416141482019,0.12321972809041004,0.8836899706887855,0.9996683886512429,0.9961651794429218,False,
TMEM184C,TMEM184C (55751),25,0.008107914507415409,0.045398398124003335,-0.08580582727263758,0.1020216562874684,0.8598197513684102,25,-0.007338086094404775,0.04959906334349507,-0.11020024775574445,0.09552407556693492,0.8837313663488029,0.9996683886512429,0.9961651794429218,True,
SAG,SAG (6295),25,0.04467435575708969,0.05499655073612594,-0.06909467746999415,0.1584433889841735,0.4249409416067106,25,0.00852125193000502,0.05760925091242779,-0.11095302199940375,0.1279955258594138,0.883757440467686,0.9996683886512429,0.9961651794429218,False,
GALNT8,GALNT8 (26290),25,0.03431065788350132,0.04234462475138624,-0.0532858723687923,0.12190718813579494,0.4260886365490587,25,0.006560989537339503,0.044372764875211496,-0.08546249248579886,0.09858447156047788,0.8837994874114712,0.9996683886512429,0.9961651794429218,False,
WASF3,WASF3 (10810),25,-0.014907352699152455,0.061191529766222885,-0.14149167644323268,0.11167697104492778,0.8096865795397223,25,0.009815049614781003,0.06644742376403158,-0.12798847296104932,0.1476185721906113,0.8839158658796238,0.9996683886512429,0.9961651794429218,False,
SLC5A2,SLC5A2 (6524),25,0.0016265620470590945,0.04834063935659113,-0.09837366945047535,0.10162679354459353,0.9734482168494611,25,-0.007871348330935604,0.053330831534064184,-0.11847272353835746,0.10273002687648626,0.8840069704067236,0.9996683886512429,0.9961651794429218,True,
NRM,NRM (11270),25,0.002788142887786026,0.040504186165299015,-0.08100115007688939,0.08657743585246146,0.9457151900129599,25,-0.006582260670199785,0.04460195720762819,-0.09908105849890725,0.08591653715850767,0.8840201210432878,0.9996683886512429,0.9961651794429218,True,
TRA2A,TRA2A (29896),25,0.04929811669368115,0.08515429708552287,-0.12685696803216967,0.22545320141953196,0.5682654008703802,25,0.01362293458569943,0.09232157437955975,-0.17784029210656682,0.2050861612779657,0.8840343501935662,0.9996683886512429,0.9961651794429218,False,
TDG,TDG (6996),25,-0.0424242175461111,0.04463891940522458,-0.13476685789461113,0.04991842280238892,0.3517967690401467,25,-0.006694939630899009,0.04538637423658348,-0.10082051880996214,0.08743063954816412,0.8840731119590839,0.9996683886512429,0.9961651794429218,True,
FZD6,FZD6 (8323),25,-0.021114456100197233,0.04820980577277879,-0.12084403770887986,0.0786151255084854,0.6654936222590797,25,-0.007807955802652071,0.05293585192487434,-0.11759019343620387,0.10197428183089972,0.8840820487709982,0.9996683886512429,0.9961651794429218,True,
TANC1,TANC1 (85461),25,-0.012615662844907378,0.057335403942362646,-0.13122298255672574,0.10599165686691098,0.8277869659229655,25,-0.0093654965253938,0.06353356964488238,-0.1411260555197194,0.1223950624689318,0.8841508719531613,0.9996683886512429,0.9961651794429218,True,
CPEB3,CPEB3 (22849),25,-0.015395286070381804,0.03089025754776857,-0.07929665243437747,0.04850608029361386,0.6229443013565032,25,-0.0049686016041159105,0.033756356429610994,-0.07497500007405468,0.06503779686582285,0.8843225464953893,0.9996683886512429,0.9961651794429218,True,
CITED1,CITED1 (4435),25,-0.0188213879622121,0.049173629894715715,-0.120544791675845,0.08290201575142081,0.7054168340206072,25,-0.007968693544268855,0.054181183604634274,-0.12033359100908243,0.10439620392054473,0.8844123854637209,0.9996683886512429,0.9961651794429218,True,
RELL2,RELL2 (285613),25,-0.007148838382688668,0.0435419065387863,-0.09722213471630353,0.0829244579509262,0.8710214347948696,25,-0.007097854422822311,0.04826815969510882,-0.10719989085179855,0.09300418200615394,0.8844314795113003,0.9996683886512429,0.9961651794429218,True,
TGM7,TGM7 (116179),25,0.01884007817800755,0.04322057976255554,-0.07056850307452614,0.10824865943054124,0.6669694571561313,25,-0.00672955720643164,0.04578697130975119,-0.10168592386661846,0.08822680945375516,0.8844900373785605,0.9996683886512429,0.9961651794429218,True,
KRTAP3-3,KRTAP3-3 (85293),24,0.005600394747961899,0.048258670201384135,-0.09448196167555067,0.10568275117147446,0.9086661204556625,24,-0.007738718141493871,0.05266390865089449,-0.11725931168936696,0.10178187540637923,0.8845767303400566,0.9996683886512429,0.9961651794429218,True,
COG8,COG8 (84342),25,-0.0024618549618067092,0.0820297320570943,-0.17215328446234957,0.16722957453873616,0.9763165973413261,25,0.013285378608450318,0.09051746897848605,-0.17443636248086902,0.20100711969776963,0.884649117433323,0.9996683886512429,0.9961651794429218,False,
EGFL8,EGFL8 (80864),25,-0.009776416626733229,0.048914824914342424,-0.11096444144810258,0.09141160819463612,0.8433418669969664,25,-0.007957174684506045,0.05421499559140525,-0.12039219391805629,0.1044778445490442,0.8846496626438425,0.9996683886512429,0.9961651794429218,True,
RAB35,RAB35 (11021),25,0.0026636277237478,0.10907111076716143,-0.22296715564159883,0.22829441108909446,0.9807274269169607,25,0.01770183524026791,0.1206251098918225,-0.23245933147734493,0.26786300195788076,0.8846651868879408,0.9996683886512429,0.9961651794429218,False,
UBTD1,UBTD1 (80019),25,-0.025404604188217328,0.037473136709148674,-0.10292369362787086,0.05211448525143621,0.5045723404475697,25,-0.005887570666941069,0.040120111602374844,-0.08909158960040964,0.0773164482665275,0.8846669190788576,0.9996683886512429,0.9961651794429218,True,
