F_expression_column,candidate_mean_z,candidate_median_z,HORMAD1_z,HORMAD2_z,STAG3_z,REC8_z,SMC1B_z,SYCP2_z,SYCP3_z,MSH4_z,MSH5_z,proliferation_mean_z,previous_proliferation_mean_z,BRCA1_comparison_z,BRCA2_comparison_z,PALB2_comparison_z,RAD51_comparison_z,RAD51B_comparison_z,RAD51C_comparison_z,RAD51D_comparison_z,BRIP1_comparison_z,ATM_comparison_z,CHEK2_comparison_z,STAG2_comparison_z,RAD21_comparison_z,SMC1A_comparison_z,PD_ID,RBA
F3114,-0.34779354320561784,-0.4580409547173084,0.5751631557536127,-0.40814267607370014,-1.0472076483740396,-0.4580409547173084,-1.1243203255430474,-1.4041255428132413,1.3352934872487605,-0.7865566889207083,0.18779530458911176,-0.9667078564563137,-0.7629281208020596,-0.4723565612709476,-1.6357763444604185,-0.9069892956362846,-1.1007368552644199,-0.7353829776212345,-0.8920524414007585,-0.45556724857033765,-1.2262673440277498,-0.24593834570077303,-0.11313038005530424,-1.0001119899192505,-1.2679589331660595,-1.8619795800187156,PD31163a,S004450.l.r.m.c.lib.g.k2.a.t
F3116,0.8858090487677327,0.7735445826460879,0.7735445826460879,0.6442787573201795,1.47864315535616,0.597369295347822,1.8599581611327611,0.8565102173805663,0.13309165568656411,1.9062873595038274,-0.27740174546437335,0.25801550806892654,0.22442174544847174,0.7746290792389572,-0.22367517271066611,-0.9803586470050994,-0.381399733172534,-0.5684761438938813,0.38175684503587365,0.08728527278136759,-0.22133590000994524,-0.29312586064531904,0.037810671768845255,-0.33235373577005967,0.037597472874582545,-0.7657733549382356,PD31164a,S004481.l.r.m.c.lib.g.k2.a.t
F446,-0.9275966344446042,-0.8573192053863757,0.7012552621641704,-0.40814267607370014,-0.7895265419735336,-2.5083232549221064,-1.2397988223616572,-1.1844625677329044,-1.2754952147946232,-0.7865566889207083,-0.8573192053863757,0.3187502822578732,0.24568611801724477,-0.06705294539964993,-1.4135752092269827,-0.8762458577665923,-1.182198117677265,-0.3726828110278965,2.031846952214205,-0.6972415915036534,0.39755470567675033,-1.9009127707569669,-0.805211768608776,-1.6674952474107638,-0.6749981565348078,-0.5151503377201658,PD31165a,S004511.l.r.m.c.lib.g.k2.a.t
F447,-0.41468526729950894,-0.40814267607370014,0.4558736490591771,-0.40814267607370014,-0.6075641148231372,-1.0186115149766883,0.36204178959835404,-0.3417273829643705,0.012349189648292371,-0.7865566889207083,-1.3998296562427999,-0.431222662520127,-0.19558758884121358,-0.20356609284532315,-2.2661576437406423,-1.4429588167539626,-0.1362510842281545,0.7791717225974664,-0.4539951962220289,1.3153253984009339,-0.7023318316899412,-0.8771931738990086,-1.2727731865287542,-0.9577362846807385,-0.7996679458621028,-1.156824268964527,PD31166a,S004512.l.r.m.c.lib.g.k2.a.t
F3120,-0.1817600884832927,-0.1537309291154928,-0.13590614037068538,-0.40814267607370014,0.973546637775041,-0.2938545427245418,-0.6388569184644576,-0.05932722296752131,0.041644559758894695,-0.1537309291154928,-0.9612135641671707,-0.7237884386299714,-0.6303446019611634,-0.10831810044230701,-1.216831297808884,-0.6641087065942818,-0.17858606346450104,-0.398330589946966,-1.2383522327448342,-1.028838996580416,-1.4452943656994646,-1.401825483928808,-0.742040430278882,-2.8564045706804864,-1.065505100183097,-1.7945491145503192,PD31167a,S004528.l.r.m.c.lib.g.k2.a.t
F1012,0.20265058994442167,0.551571259846046,0.6261963937547625,0.869212178483027,-0.2623194421920091,0.11751262026962646,0.551571259846046,0.5867595196663946,0.8223435729710888,-0.7865566889207083,-0.7008641043784326,0.3564663906941192,0.5274755987764298,-1.6088618214264634,-0.4311182510283963,-0.6493240419807166,0.8019281277687808,0.583450321357623,2.1588634006951373,-1.8406130619649943,-0.3150810672997991,-0.8062823247756585,-0.05511382775060653,-0.9262817581154108,1.6280780109386195,-2.2047400140548192,PD31169a,S004575.l.r.m.c.lib.g.k2.a.t
F1828,-0.6351263610597432,-0.7833079122684596,-0.6686003085120534,0.9902243998357471,-1.082289672104787,-0.917534301915882,-0.7833079122684596,-1.7256833513805683,-0.5346225042604038,-0.7865566889207083,-0.20776691001057354,0.28901393219698784,0.40960651569167356,0.5071264995332067,0.17532343043605975,-0.2263353870707503,0.7293216041593561,-1.0378051709018703,0.7401750545429855,-0.6406887694500591,0.4578244091983775,-1.0042783742624912,0.7433799678737216,0.5501850070611964,-0.7496682803284699,0.6084258882129896,PD31170a,S004648.l.r.m.c.lib.g.k2.a.t
F1015,-0.27567165247361297,-0.08124383780215386,-0.032823142794210926,-0.40814267607370014,0.0005107123579050345,-0.08124383780215386,-0.004035974111722006,0.26605383888904466,-1.2754952147946232,-0.7865566889207083,-0.15931188901234808,0.13033626464041267,0.37820890212751107,-0.21733714386583322,0.024753965344936152,0.5167685120422617,0.37952764242035714,0.647159112705024,-0.07317831682169626,-0.9046471223121713,0.6349772320636992,0.8187984335929565,-0.41666460271667577,-0.4935369816760211,0.793901143423175,-0.010180072202830091,PD31171a,S004671.l.r.m.c.lib.g.k2.a.t
F1825,-0.3387523774737018,-0.40814267607370014,-1.2454893180518656,-0.40814267607370014,0.5770513895174151,1.6871875420400095,-1.430667763463245,-1.0671047544311794,-0.39484816324824784,-0.7865566889207083,0.019799035368204876,-0.6107850064754788,-0.534370715715728,0.40229905443403874,-0.1105768488901131,0.08961002706267929,-0.22518396799802137,-0.17822780148146256,-0.20799756170740716,1.9603543118490525,-0.4156058230125278,2.4322404591700506,-0.8012316596623835,1.0068079893769044,-0.7186061205649709,0.392859511121056,PD31172a,S004674.l.r.m.c.lib.g.k2.a.t
F3131,-0.3533682688978004,-0.38914308081481913,0.09382122135654006,-0.40814267607370014,-0.4845228030461942,-1.2800279269005657,0.1868858885533513,0.4426477667708303,-1.2754952147946232,-0.06633759513102215,-0.38914308081481913,-0.5110623112837215,-0.1299687706343734,-0.25575249482806184,-0.7570039954059686,-1.1216715326890154,-0.6998736510357968,-1.2583100226950419,-1.3317893052212821,-1.030284386746518,1.120589354576639,0.269080266809562,0.5457667782586354,-0.18152707104781282,-0.4028142089363395,-0.38701540111813026,PD31173a,S004681.l.r.m.c.lib.g.k2.a.t
F1833,-0.0066585952079649185,-0.4795049673644868,-1.4170278533258562,1.5496904870102857,1.8316257932860576,-0.9357694540795596,-0.4795049673644868,1.426413496422284,1.0211627367976617,-0.7865566889207083,-2.2699609066973627,-0.8349316749049933,-0.8718566892692595,0.778095726272647,-0.4060313901503279,-1.3665077934001526,-0.08332260420194662,-1.3069225455425255,0.7284264154976055,-0.4003133249311695,-1.033414845129741,0.0018421912656664682,-1.0385914006401282,-1.559017611031457,-1.0766942469989675,-0.5195199446801108,PD31174a,S004703.l.r.m.c.lib.g.k2.a.t
F460,0.10825215457194123,0.3672572831626005,-0.8590841196781913,-0.40814267607370014,0.3672572831626005,0.8565772047097664,-1.3157242215469445,0.5603944935769193,1.7530582968450588,-0.7865566889207083,0.8064898190726705,0.35059166530242086,0.41333273476097215,-1.5840299283614059,0.5160652914927337,0.31525862555314677,0.7774882490994184,-0.4335186382515723,-0.35409162329785293,-0.15213074341299448,1.1520337514829393,0.849422605811818,0.2497360771529022,-0.37924145926475816,0.19705734958462687,1.1522860934436228,PD31175a,S004724.l.r.m.c.lib.g.k2.a.t
F431,0.18144209619833232,-0.1848447452266358,1.1016815321955757,-0.40814267607370014,1.9539672890174864,-0.1848447452266358,1.1206870453283213,0.867423955637072,-1.2754952147946232,-0.7865566889207083,-0.7557416313777966,0.12110054806894403,0.355216056011408,-0.9049767046439359,0.2459752750083199,0.15131978260412277,0.39632713398212904,0.6277667912436088,0.10821197469279893,0.4579687193526429,-0.5299873477283435,-0.34271946829440875,-0.007851003447498462,0.5699785802628123,-0.12294782077926995,-0.4599474067926953,PD31176a,S004726.l.r.m.c.lib.g.k2.a.t
F3135,0.47747937100195426,-0.29965153114439075,1.5546302660707647,1.0369384934982107,1.9346963451805483,-0.5598317977003168,-0.30164074826120857,-0.6835082861777443,2.4022382864724334,-0.7865566889207083,-0.29965153114439075,0.0002856362471830191,0.2844278479461139,0.33542848251503304,-0.277176164052671,0.0715845677791889,0.5899142431894728,-0.8275036491532347,-0.5050186645210337,0.08818525155054123,0.14870386465492824,0.8676020875859555,0.19845752928036453,0.5335182975734585,-0.6754370178700065,-0.6890607798159905,PD31177a,S004739.l.r.m.c.lib.g.k2.a.t
F1839,-0.16692794947616274,-0.40814267607370014,0.5497009823619504,-0.40814267607370014,-0.9556340534128458,-1.1391194630820543,-0.9961694737643871,0.3861403511025329,1.2955221422228116,-0.7865566889207083,0.5519073342809364,0.8607359510815648,0.645743125986571,-0.5712999520790605,-0.7913280307436912,-0.9986541275208882,0.4292127799660812,-1.121829535265952,0.9602826337438563,1.5909904424880668,0.049378953975179225,-1.1160350485007162,-0.5979913671908553,-0.10942345026171978,-0.05646801559191045,-0.1252153846129859,PD31178a,S004758.l.r.m.c.lib.g.k2.a.t
F3139,0.5340713118489272,0.7723555736160002,-1.2053184553711715,-0.40814267607370014,0.7766620781835711,2.1652440725741333,1.3995335335275307,0.2718870954901273,-0.2341147157765806,0.7723555736160002,1.2685353004704338,0.5063307173767757,0.39738280928948577,1.8924047265526651,1.513523617871329,0.7163684602720142,0.15039890577071596,-0.38708301317907573,0.14421479808928886,1.1197340869966304,1.1523389764855787,3.233274568522138,-0.2610520944907899,1.8042290527734641,-0.27711967100254686,0.3133149821070806,PD31179a,S004771.l.r.m.c.lib.g.k2.a.t
F3134,0.2571097383754829,0.3491021330934804,0.440785886658269,-0.40814267607370014,0.39437454326342924,-0.0962929730061441,-0.9734417594765697,-0.2760866413510684,0.6196808436360908,2.264008288635559,0.3491021330934804,1.197120595405771,1.07549640817081,1.5939122169108508,0.9811045537278135,0.4943646711337234,-0.19159030889329148,-0.4963773046590585,2.173503792817808,1.2404279250363195,1.4469923479925522,-0.27733515900713945,1.106229528098217,1.517747824839858,0.43611176096322085,4.679825660507438,PD31181a,S004819.l.r.m.c.lib.g.k2.a.t
F2621,0.1461412643381098,0.1912128794747201,1.115365886311383,-0.40814267607370014,0.7069820503342851,-0.4291661098577516,0.1912128794747201,0.3342337784570839,1.5303012354694014,-0.7865566889207083,-0.9389589761517251,0.7169787899041312,0.8697643292257685,0.26061071384539997,1.5186641739972415,0.42422068071733404,1.1919046804676343,-0.8038642741979539,0.7141362615345215,0.07065549722044909,0.5291491428418827,-0.39240528407488534,0.39288618412800497,-0.6144520446641588,0.5064711746639368,1.187632329660651,PD35926a,S000002.l.r.m.c.lib.g.k2.a.t
F2632,-0.561477205524269,-0.5763031473953122,-1.4170278533258562,-0.40814267607370014,-1.2945473457213088,-2.05490216377917,0.1892811704271936,1.6186015046918645,-0.5763031473953122,-0.2747419786853697,-0.8355123598567622,-0.49616595725746326,-0.4206750266360089,0.7241636543498283,1.2113757753804377,-0.37463247088199003,-0.1589927661534381,-0.5155414301001073,-0.32368328380684985,-0.21465310809980057,0.2504669200439788,-0.33225698653216995,-1.5162169978562694,-2.150518522599734,0.5048192679830132,-0.17031755190266892,PD35927a,S000003.l.r.m2.c.lib.g.k2.a.t
F2623,1.046033281974956,1.208069674527897,0.7577968479118994,2.07655317334421,2.063737198118355,-0.11996521974509382,0.9898412245210106,1.8514644164897887,1.208069674527897,-0.7865566889207083,1.3733589115272469,0.8514573675304002,0.8708749175244056,1.7833489306226709,1.1761221272999884,0.23283721496843213,0.8856826413699771,-0.9439084514610938,0.5931789023571132,-1.3713653189379775,-0.5322041714792153,0.4227648559890372,2.7664685937432965,0.6641258132711715,0.4511360978910404,0.5491850336236985,PD35928a,S000012.l.r.m.c.lib.g.k2.a.t
F2636,0.5670183422526909,0.8178094958914708,1.1199452683247335,0.8178094958914708,-0.9263265672789225,-0.6811925690548565,0.48394749063182396,-0.24250143727599555,1.850696988694091,0.9581410009411012,1.7226454094007724,0.6233984770385171,0.6178424342146387,-1.5934297672702606,0.6123210337939643,1.2199562717419417,1.1916034913297011,-0.4099054467483851,0.22352554597272936,0.4844373960469062,1.0787777545870945,-0.8464990461703537,0.9831825571651083,0.6423465984822447,1.0056068109600982,-0.05095304686089019,PD35929a,S000039.l.r.m.c.lib.g.k2.a.t
F2637,0.43685103853977164,0.5298336972259831,0.598939237459433,-0.40814267607370014,-0.07659975575404736,1.692685546193968,0.5298336972259831,0.4937139259557208,-1.2754952147946232,1.2889775611103598,1.0877470255348507,1.0022345338475018,1.2025268382042256,1.4490936352949628,-0.031535983290682745,0.5547115023036965,0.2762273285128383,-0.700955552500865,-4.052334552869657,0.7347636872772021,1.3583630609915807,1.041624480077884,0.5334088228005495,1.9372771340328903,0.8951428356078696,1.9155498408022618,PD35930a,S000049.l.r.m.c.lib.g.k2.a.t
F2639,-0.42346210557790637,-0.40814267607370014,1.2003975413460992,-0.40814267607370014,-0.2087679655654537,-0.30703855295647914,-0.8061337868948999,-1.0678924574420914,-1.2754952147946232,-0.7865566889207083,-0.15152914889930036,0.5449871415208585,0.7945992615523525,1.1545131934187223,1.7618404423851026,-0.05751160983779174,0.2837021137564091,-0.7333212364621552,0.8099448958515797,0.28411471747589484,1.1648538293432886,-0.8526202210382333,0.7833802247839975,0.8886186967517932,0.0046833456478424,0.6579514338454661,PD35931a,S000054.l.r.m.c.lib.g.k2.a.t
F575,0.748405978072695,1.1359873413797983,0.5054305923861784,-0.40814267607370014,1.1359873413797983,1.4309333216718405,1.1844539314409404,1.4966492344200704,-0.20616684933882448,0.11013850042565086,1.4863704063423007,0.7756768785469316,1.3034565107221514,-1.2760883189384686,0.7114214339223119,0.9322163373845079,0.7548195174565231,-1.2074528426180986,-0.06910731837290109,0.6699665770105407,0.3330734801353405,2.640361329027319,-0.29324647645650515,0.1042985441755994,0.7745414271237873,0.22328310736966736,PD35932a,S000185.l.r.m3.c.lib.g.k2.a.t
F576,0.2652664694556139,0.14383505621296047,1.099791383163459,-0.40814267607370014,-0.4576775010877605,1.419756168442973,0.1691536929247619,-0.6032229085204619,0.14383505621296047,-0.12146712640264382,1.1453721364409375,0.5622633332072848,0.44800839315099944,-1.079851410670504,0.2689540440744088,0.33298245226704937,0.942458314549321,-0.23564231998562277,0.10407052148233929,1.540176965607485,1.5646665106023852,0.8801724579739552,-0.533489370749551,0.8926350163396157,0.815067533652665,0.3051083819716213,PD35933a,S000186.l.r.m3.c.lib.g.k2.a.t
F577,-0.7752401461135974,-0.7852991084363725,-0.2781429168333244,-0.40814267607370014,-0.7852991084363725,-1.3934066936567688,-0.8918038667930758,-0.9475223528695648,-0.6052109349929689,0.23363031052153493,-1.901263075888136,-1.8139930238483972,-1.8870029933991772,-0.6458346735469903,-2.1611672579157393,-2.0308880612513005,-2.460779936576188,-0.8815970815992681,-0.09551916343315456,-1.9119398940684915,-1.485273552239054,-1.0683004812155654,-2.1442782452242777,-1.3015349993171021,-1.9921095584821804,-1.4461909664417967,PD35934a,S000193.l.r.m3.c.lib.g.k2.a.t
F6,-0.32351059506619634,-0.3788534967672462,-0.10532726609400123,-0.40814267607370014,0.7680195422617716,-0.3788534967672462,-0.8478036422992766,-0.25804365049946504,-0.07995374414154637,-0.7865566889207083,-0.8149337330615949,-0.4462430784667463,-0.7695597890031319,-1.2512813452542308,0.15231054146741158,-0.5133084056537152,-0.9054444747878586,-0.9841371606696843,0.7077972134056321,-0.48220495948960296,0.7329394640576413,-0.03630182160493017,-0.07420346760364165,-0.7246043194372485,0.05976345057392748,-0.8956112192454386,PD35935a,S000200.l.r.m2.c.lib.g.k2.a.t
F1405,-0.5984170595019109,-0.7865566889207083,-1.2919526244812298,-0.40814267607370014,-1.2493001321762325,-0.7328344271339222,-1.4520852624052791,1.2644307006005049,0.8984877540352764,-0.7865566889207083,-1.6278001789619079,-0.23840969198864526,-0.3039533011902163,0.9438111195702213,-0.03816059697277021,0.7175925165659743,-0.02741240920596024,-0.6785551088187827,0.27029632060491804,0.49449971283163896,-0.10567985516403024,-1.5121512911925739,-0.8395149758979985,0.10761269474122409,0.8592839562273759,0.28241173473304987,PD35936a,S000204.l.r.m2.c.lib.g.k2.a.t
F578,-1.1410826490558217,-1.2754952147946232,-1.4170278533258562,-0.40814267607370014,-0.6853506751471715,-0.5193498315708933,-1.4833181073977986,-1.8190020555648367,-1.2754952147946232,-0.7865566889207083,-1.8755007387068061,-0.9144142760087292,-0.5822723458125192,-0.1142921013486964,-0.5523199465400681,-1.1201336562253013,-0.19532961220577516,-0.6884850741888637,-0.4713548854387431,-0.7658899547187333,-0.6584813949365425,-0.3704312109282518,-1.0358017777330992,-0.9033244480852453,-1.7833810663267058,-0.3215576661103638,PD35937a,S000209.l.r.m2.c.lib.g.k2.a.t
F1408,0.024739186835842746,-0.4147737264102776,0.9672319517295631,-0.40814267607370014,1.680669578777819,0.868085403684103,-0.4147737264102776,-0.7297777030555653,-0.5310225857971437,-0.7865566889207083,-0.4230608724115054,-0.06132334885067876,-0.1171665735942053,-0.6437951760423303,-0.36633075329642867,0.22006303359926205,-0.25386744760653374,0.5756849605346718,0.6190165607364149,-0.9897706510327862,0.36565173240686927,0.7011493680617429,-0.08743380631663532,0.5312195210261755,-0.5244607445907796,0.4305201880127886,PD35938a,S000213.l.r.m2.c.lib.g.k2.a.t
F1,-0.867437141496334,-0.9033918932143188,-1.4170278533258562,-0.40814267607370014,0.16230694830812728,-0.013889457260148058,-0.9033918932143188,-1.9999226586713017,-1.2754952147946232,-0.7865566889207083,-1.1648147795144765,0.07850425011434742,0.002251852968475869,-1.6401166068221344,-0.9417872776089585,-1.6134947657619236,-0.6854318886860946,-0.5734762723963285,-0.04476481226020917,0.32079917034671274,-1.4577477600736664,-0.8974127629437043,-0.5890001753789991,-2.163702484429866,-0.7416176822210775,-0.1513419476014416,PD35939a,S000215.l.r.m2.c.lib.g.k2.a.t
F15,-0.44158694147398464,-0.40814267607370014,-1.219295687423189,-0.40814267607370014,-0.7988911048608311,-0.9642544890717674,-1.843401988814559,0.061549207273022814,0.8336848707795939,0.7398168680480158,-0.3753474731224475,-2.1206100389565545,-2.4685909858335333,-0.43291663013576165,-0.7256388876842019,-0.0712098111457135,-2.7079983686882767,0.07786455173061749,-0.4830813941779566,0.44803520294359944,-0.9269933820713623,0.17519015002022734,-1.001181732176647,0.5700395815553423,-0.7829585745055764,-0.620108843561901,PD35940a,S000216.l.r.m2.c.lib.g.k2.a.t
F579,-0.5704317727943241,-0.5991719612738131,-1.2992226324395266,-0.40814267607370014,-0.8213494031595311,-0.3194388316996254,-0.5991719612738131,0.6507383116181708,-1.2754952147946232,-0.2607310121167956,-0.8010725352094724,-0.33508010631164975,-0.5605794709197405,0.2908834111737959,-0.38286817144442076,0.15420009845157548,-0.4513028877303297,0.931926746324555,-0.8406547476851194,-0.07320862502658534,0.238115907409973,0.36293555566139446,-0.8885466316278222,-0.498301750512146,1.0119763152175254,-0.6434586594757856,PD35941a,S000219.l.r.m2.c.lib.g.k2.a.t
F2705,-0.42490909277223377,-0.40814267607370014,-1.0787675633350216,-0.40814267607370014,-0.8864029275548587,0.4824647924275287,-1.843401988814559,-1.0119775389529129,0.3491767428227552,-0.3796518396098851,0.9525211641405493,0.685426526122209,0.6216188062207512,1.851071765499679,0.20182419000973265,0.35839616674692876,1.8706745248608778,-0.37668701545996985,-0.07468008476985495,1.461861214001043,0.6577936483581582,0.23375344899687087,0.10041058263409142,0.19482594982803667,0.4257215376042244,0.3860777077816946,PD35943a,S000443.l.r.m3.c.lib.g.k2.a.t
F2707,-0.012264036971628887,-0.3095872648411148,0.20751808752778922,-0.40814267607370014,2.1882296154950933,1.1081169728026359,-0.7844424731140346,-1.2180230969135348,-0.3095872648411148,-0.7865566889207083,-0.10748880870708591,0.008352000092533353,0.5875785899761278,0.6153796239797974,-0.1776870640237104,-0.8083066046530127,0.7069197536824394,0.06310912314078791,-0.23481830457201405,0.3411689789837556,-0.5404879493929647,0.5684660318999735,0.20363065056690285,-0.5634183509075052,-0.5946477444764424,-0.6171748515423867,PD35944a,S000439.l.r.m3.c.lib.g.k2.a.t
F2710,0.534253782009493,0.8108171993767718,0.9593111700856357,0.8108171993767718,0.6121314517198722,0.17266462138826394,1.3192834279338603,0.8141029660649355,1.494845730551184,-0.7865566889207083,-0.5883158401143778,0.5574956144406985,0.8346182806579396,-1.2418638174466607,0.5671186994842073,1.096256181089328,0.8927052874061674,-0.9156981596057435,-0.4646207823713535,0.34720797998828995,-0.1630325425524945,-1.1801743601269814,-0.3232176332789242,-0.12383276655011088,0.652924851796026,1.3162413266810473,PD35945a,S000453.l.r.m3.c.lib.g.k2.a.t
F2712,-0.0015813949291133894,-0.29156093603296523,0.30393219315322456,-0.40814267607370014,-0.3492931937444144,1.7880569679070584,-1.1993297563417242,-0.8190858507033825,0.7992489100110235,-0.29156093603296523,0.16194178746285967,-0.11311596627760516,0.06968044597861156,-0.6348327983471205,0.1533567772330402,0.6771894365688383,0.09559697822535315,0.05134432824116776,-0.06743843612517307,-0.271274323272502,0.7409121306699106,2.141412161933444,0.683440352489888,0.1272435463513349,-0.03224012136040274,-0.29622340106325096,PD35946a,S000488.l.r.m2.c.lib.g.k2.a.t
F620,-0.8205548893051428,-1.1102642632021757,-1.3100871846270263,-0.40814267607370014,-1.3851258266690996,-1.9195525507358482,-0.1734001694440567,-1.1102642632021757,-1.2754952147946232,0.39250618097866385,-0.19543229917841962,-0.43051440455574586,-0.69163523290723,0.2864264571204386,-0.6954196902372307,-0.38880170186874147,-0.14605487658905522,0.3359744849296781,1.1550095414044188,-0.9806874917761859,-0.9729993227339733,-0.5698766685800549,-0.9829490534874104,-0.6578985829310174,-1.9387216510892755,0.04263827310751707,PD35948a,S000506.l.r.m2.c.lib.g.k2.a.t
F646,-0.8499565844012769,-0.7865566889207083,-1.4170278533258562,-0.40814267607370014,-0.4277033028300769,-0.8478119511974718,-0.07093299665580981,0.04546655976195138,-1.2754952147946232,-0.7865566889207083,-2.461405135575197,-1.2892562868633446,-1.4347892872895136,-0.26122197385702095,-1.885909232272866,-1.1649025123777126,-2.506081698415944,-0.04699975996669223,-1.015702292361062,-0.7050724541274307,-1.4588489072368176,-0.7005523527919109,-1.7603306479107057,-1.4839478032414573,-2.3523283091112,0.5394566021156242,PD35951a,S000712.l.r.m3.c.lib.g.k2.a.t
F1450,0.5745013836776027,0.4996693443743589,0.3826839945217425,-0.40814267607370014,-0.7579384936275574,1.2742202868454895,1.6752731806494627,0.9194264108893179,0.4996693443743589,0.09811447605371305,1.4872059294655977,0.41527809518602204,0.6974585891574461,-1.7443891504767661,-0.02262566973499759,0.978714853134335,1.0096754695979988,0.4633782144592777,-0.7051217945123462,-1.0247623271083772,1.4478215158979624,0.2506850575246048,0.9995542874590929,-0.3701003235862421,1.2406961936377923,-0.38574781713951073,PD35953a,S000728.l.r.m3.c.lib.g.k2.a.t
F650,1.2150806338789886,1.1315241078910476,1.1315241078910476,5.060193677007201,2.691144749283284,-0.3173297589268445,2.4881208065433422,1.2087097654431085,0.04914113755579587,-0.34641247283231924,-1.0293663070537202,0.9088322315852099,0.5166966402511025,-1.7624379534223873,-0.16715993568271098,0.4325520050228278,1.033363348289838,-0.18677710026848313,-0.04026372166872096,-0.6875065302468206,0.3216516614696077,-0.39794157169257405,1.3707361644357516,-0.0828398600749731,0.09963368974125053,-0.7105190167442086,PD35954a,S000751.l.r.m2.c.lib.g.k2.a.t
F1463,-0.4111048881170291,-0.4238718332319806,-1.4170278533258562,-0.40814267607370014,-0.5082150133621656,0.9829378190471403,-0.4238718332319806,-0.5942389754393332,-0.14894679957822674,-0.7865566889207083,-0.3958819721684314,0.18446057296158982,0.4346693897015191,-0.21174470575229495,1.5718439501766306,0.5564494649187645,0.5684097515230128,-0.5503412484867135,0.3435534878655476,-0.3788670085257879,-0.19777009134250254,-0.4448522478403464,0.01907255609386844,-0.30792472590838543,0.8420421918319488,1.35278552339892,PD35955a,S000761.l.r.m2.c.lib.g.k2.a.t
F80,0.11615355722906776,0.046466936914749124,0.8883371004703973,-0.40814267607370014,0.8170972212610461,0.9930395785743278,-0.5746266390019316,-0.8378362426192892,0.046466936914749124,0.07862569806447894,0.04242103747153116,0.35644102873960265,0.6150181820633549,0.8012251722619951,-0.06928142552485322,1.055067010749132,0.8741265023477259,-1.06530322451501,-0.5735214683912648,-0.16421821859874244,0.3732100756056046,-0.20914411722932919,1.179342481746778,0.9888558369712571,0.13489228122232058,1.343205491276526,PD35956a,S000775.l.r.m2.c.lib.g.k2.a.t
F654,1.043004187292353,0.7665131127689231,-0.17833125094933286,0.6940549312921686,-0.4469279548311774,0.7665131127689231,1.0777244811306568,0.250166876907695,1.4023284915740573,4.010441977705078,1.8110670200331065,1.107473814164357,1.1393534243569838,-0.43807192107679355,1.5910857100001292,0.10033568460710542,0.7571564072518611,1.6060192833974234,0.035541441023726354,0.8207912768982873,0.8128348160774711,0.3364468205367794,1.0037151297214764,-0.03729755666594374,1.759430706256632,1.0262153543771146,PD35957a,S000777.l.r.m2.c.lib.g.k2.a.t
F1471,0.5873195107182797,0.42274841082635906,0.1661722654104006,-0.40814267607370014,0.2298760605303966,1.6559411368546475,0.6683799912743049,0.19508991103273568,0.5982202038375845,0.42274841082635906,1.7575902927717881,0.9122988843770176,0.8474357366034209,-0.28318641099613234,1.098994429035137,1.3852537309256114,0.1587365138102205,0.7205147806596629,1.7982768660083548,0.11257738805411265,0.30414299060729666,-0.3239621645003717,0.41444230599514015,-0.29662300958717264,0.49249406039809046,1.0116542934970814,PD35958a,S000779.l.r.m2.c.lib.g.k2.a.t
F2808,0.24956734458595234,-0.16237041744159506,1.284471645151113,-0.40814267607370014,0.09377334520598392,-0.16237041744159506,-0.3505380730941497,-0.16822882783783413,-0.247327664789563,0.5400949277977941,1.664373842355522,0.21075579593201077,0.03256446188934736,0.656834423150748,0.12823919261202912,-0.8953708940445688,-0.081408963199225,2.0099425453040576,-0.18568407432069348,1.8882574319242789,0.13050866684516035,-1.9854025737598808,0.8888267625167144,1.9569670905763568,1.8865602165829631,0.6300606364464207,PD35959a,S001227.l.r.m2.c.lib.g.k2.a.t
F1532,1.0865952506694796,1.3335987126640176,1.3335987126640176,0.8188269794183196,2.2385510386598098,-1.0051611276780765,2.02857546093424,1.231115466753052,1.741582533886441,-0.2550832476560012,1.6473514390435136,0.9347984902632206,0.3705425197291042,1.2735947232113478,0.034188366810287155,1.5043639932587471,0.0006997047403581702,0.08752490696067337,0.3061708063955503,1.1668149247985076,0.2577319518947673,-0.5985876151930786,-0.11679863921964986,0.7659611331839241,-0.08650081586752381,1.8497056192041346,PD35960a,S001239.l.r.m2.c.lib.g.k2.a.t
F107,-0.16679155186324143,-0.14511248031146817,0.630669308584765,-0.40814267607370014,-0.14511248031146817,0.3155907364273215,-0.00046258205647028587,-1.1027175847424984,0.4120799073338539,-0.7865566889207083,-0.4164719070102681,-0.01962098663587198,0.0970914622972161,0.5331952082297235,-0.42607532825057487,0.21850551668724827,0.21141857946399933,1.2800964600213476,-0.13454863069881676,0.04283037780293028,-0.37108652785165724,0.33481903214986514,0.2700409599536091,0.27687498420284323,-0.4612782652322938,0.756817362653075,PD35961a,S001241.l.r.m2.c.lib.g.k2.a.t
F2815,-0.17367680782837677,-0.40814267607370014,-1.1211378754270647,-0.40814267607370014,-0.6406845400695185,1.5348716977647103,-1.6984350976201072,0.03319245980314887,0.8322831573298068,0.9437852785594837,-1.0388236747221504,1.3634141131448787,1.2221116990154872,-0.8857008544692337,2.169037836894702,1.5294545341966803,0.6011909779341255,-0.5452301464781586,1.8062119591274397,1.753928929188728,2.0415387209899176,-0.9174787616869033,1.564127305763353,0.8717938077635236,0.6649698781291702,2.3366265642504382,PD35962a,S001248.l.r.m2.c.lib.g.k2.a.t
