gene,mean,variance,fraction_FPKM_ge_0_1
LOC648987,0.9332674861509356,0.6631431237032362,1.0
LOC649330,-3.2934917657552893,0.01725862245780956,0.0
LOC649352,-3.276822510816069,0.04851392311699914,0.017777777777777778
LOC650226,-2.278398250685918,1.6158186408049733,0.36444444444444446
LOC650293,-0.8107596044580023,1.3777592106959695,0.88
LOC650368,-0.34218987550171487,0.35646448559706534,1.0
LOC652276,0.548937762780245,0.2767049994272343,1.0
LOC653160,-0.9116723448883951,0.5229452125139078,0.9688888888888889
LOC653486,-3.268254023864661,0.08230696788630874,0.035555555555555556
LOC653501,-1.6923057609845904,0.4342092258602896,0.8355555555555556
LOC653739,-3.090020361634148,0.2240865707253938,0.10222222222222223
LOC653786,-2.1356057446649057,0.5093000541451421,0.5688888888888889
LOC654342,1.1810113084842386,0.8286154926763256,1.0
LOC727751,-3.321928094887349,1.232595164407831e-28,0.0
LOC727896,-2.4324865504701614,0.1868541560492357,0.39111111111111113
LOC727924,-3.2717232577172934,0.058449409428855945,0.017777777777777778
LOC728024,-1.2169594301451236,0.7091104662145745,0.92
LOC728323,0.6280216604457493,0.3993940625730142,1.0
LOC728392,1.0538195368054577,1.0055682945349063,1.0
LOC728395,-3.321928094887349,1.232595164407831e-28,0.0
LOC728554,1.4438951188743492,1.1594795539945302,0.9955555555555555
LOC728613,2.3429502749390347,0.5497454578560798,1.0
LOC728637,-2.7193768308211816,0.508713717488899,0.28888888888888886
LOC728739,-1.7286913069025023,2.1852710668882422,0.5688888888888889
LOC728743,0.9129346430251112,0.34970364842865087,1.0
LOC728752,0.46069143809915336,0.44804727725059573,1.0
LOC728769,1.0326533728009255,0.3613401644380995,1.0
LOC728819,-1.0376451616075237,1.5176890872192463,0.8133333333333334
LOC728989,-2.696432674045487,0.5057459047242028,0.23555555555555555
LOC729041,-2.4718844867198726,0.40932743631497376,0.37333333333333335
LOC729080,-2.96414732394,0.21958762046126618,0.11555555555555555
LOC729159,-3.076474444756444,0.12061580495073154,0.04
LOC729444,-3.2378575937350482,0.030160273638436656,0.0044444444444444444
LOC729506,-2.9100955899167786,0.21980015989555218,0.12444444444444444
LOC729603,-1.579895630513864,0.3479765949377949,0.9066666666666666
LOC729609,-2.6436745422475267,0.5484156667293882,0.36444444444444446
LOC729683,0.7103719415993387,0.8737032622047918,1.0
LOC729732,-1.314747720709877,0.6583012712886352,0.9022222222222223
LOC729737,-0.31514703598693816,1.0082448977131475,0.9688888888888889
LOC729739,-2.0212803045297747,1.0954293899676109,0.5866666666666667
LOC729911,-3.313469197013885,0.00605628952775734,0.0
LOC729930,-3.2470266140802537,0.0518368849524044,0.0044444444444444444
LOC729966,-2.792846589708225,0.8624955296234513,0.19555555555555557
LOC730101,1.0156789765656815,1.571812850619302,1.0
LOC730102,1.686911161714578,0.5961664319713696,1.0
LOC730159,-3.3176281739859976,0.004141607625765402,0.0
LOC730183,2.3540363417363492,0.41313805697533035,1.0
LOC730668,-3.029064595779798,0.047157721470563393,0.0044444444444444444
LOC731157,-2.6227644153092897,0.6468786142712596,0.38222222222222224
LOC731656,-1.064356638202407,2.122894222491296,0.7955555555555556
LOC731779,-3.2947044974476376,0.027214793945959142,0.008888888888888889
LOC80154,0.878795120305831,1.0865481861770612,1.0
LOC81691,0.8355514273217997,0.6670653717307313,0.9955555555555555
LOC90246,-2.454444180222388,0.748533083725514,0.29777777777777775
LOC90784,1.443369394491871,0.3623847112405301,1.0
LOC90834,-1.9269082371987358,0.3118419493983314,0.76
LOC91450,-2.4759494466060334,0.3881711913201947,0.4266666666666667
LOC92249,2.2393402274039134,0.3620772309545648,1.0
LOC93432,-1.2445049819927285,4.03554968296965,0.6
LOC93622,3.0831982594103544,0.3699793135826521,1.0
LOH12CR1,2.087371229493971,0.4668095978885098,1.0
LOH12CR2,-0.6330998801980495,0.731521398091017,0.9822222222222222
LONP1,4.795621200728811,0.32378238779077345,1.0
LONP2,3.8202565966242523,0.4594917178551804,1.0
LONRF1,2.383668106663733,0.3944395519130318,1.0
LONRF2,-1.970876615277486,1.1830311286510085,0.5066666666666667
LONRF3,-0.3898656045563498,0.8672504742388215,0.9955555555555555
LOR,-2.519704037589605,1.2354662504171594,0.28
LOX,4.050449364607906,1.286701743460279,1.0
LOXHD1,-2.471503705378753,0.20870731267312992,0.30666666666666664
LOXL1,4.732926246544734,0.9447045681362545,1.0
LOXL1-AS1,-0.12212415230667595,0.6002683945523658,1.0
LOXL2,4.322388671869749,1.3184488837726465,1.0
LOXL3,2.0709253326358077,0.3361302897123684,1.0
LOXL4,1.4453006901883652,3.3244511499318197,1.0
LPA,-3.2502406066669183,0.2180093523683457,0.013333333333333334
LPAL2,-2.562003731364213,0.26577914779394124,0.29333333333333333
LPAR1,2.5697247976678375,0.8877977293279199,1.0
LPAR2,3.9637324567336742,0.440746308918184,1.0
LPAR3,0.33385989280044326,3.6509859352886593,0.8888888888888888
LPAR4,-1.6712942193027116,0.6329139721883684,0.8133333333333334
LPAR5,2.094440364861572,0.6178646973926444,1.0
LPAR6,2.7498507643265553,0.49804397036806125,1.0
LPCAT1,4.591242512984759,0.5012689903909463,1.0
LPCAT2,2.3598808883597724,0.46702018050146643,1.0
LPCAT3,4.746025407569539,0.8193059852467738,1.0
LPCAT4,2.657263140727013,0.2750496055857545,1.0
LPGAT1,3.4686826147640892,0.4038174372374177,1.0
LPHN1,2.393278336920866,1.0883123081579826,1.0
LPHN2,2.816814033956661,1.0378666616356154,1.0
LPHN3,-1.005642263456018,2.3672972296661996,0.8355555555555556
LPIN1,3.3887425743216535,0.8893136274884946,1.0
LPIN2,2.7902761664672213,0.36122450387284544,1.0
LPIN3,0.7074603516874644,0.5114197395698373,1.0
LPL,2.7719491963893765,2.627370188019764,1.0
LPO,-1.7046072744226424,1.1865255640957846,0.6622222222222223
LPP,3.2473980588429074,0.4589714936812575,1.0
LPP-AS1,-3.300740640530016,0.026095138222553677,0.013333333333333334
LPP-AS2,0.18257650235243988,0.409229702832092,1.0
LPPR1,-2.3447034894525083,1.1731607463166425,0.36444444444444446
LPPR2,3.5406747692871026,0.7347661281843916,1.0
LPPR3,-1.1812585017327804,3.314913253053725,0.6533333333333333
LPPR4,-0.3866382031158413,0.7717011816644409,0.9955555555555555
LPPR5,-3.0069792637814925,0.18643124971749275,0.07555555555555556
LPXN,3.5724994701778288,0.6355873345789614,1.0
LRAT,-1.1497856145963696,1.2372123338716654,0.8355555555555556
LRBA,3.646341358753527,0.36153030628370664,1.0
LRCH1,2.4126803669548926,0.21141094520543854,1.0
LRCH2,-1.046430997770766,0.6813804137464292,0.9511111111111111
LRCH3,2.9303970127261216,0.23529331618222493,1.0
LRCH4,3.9027017133034945,0.22970173368328853,1.0
LRCOL1,-2.970139074346082,0.5080129788684477,0.1111111111111111
LRFN1,1.7729034139496178,1.224251566931877,1.0
LRFN2,-2.4777650334547485,1.5086344222445023,0.24444444444444444
LRFN3,3.0361530342462473,0.32078077875833466,1.0
LRFN4,3.9242939812144164,1.3418805819897597,1.0
LRFN5,-1.6309787734991836,0.8445265645778404,0.8
LRG1,0.9711943548639854,5.916834179941549,0.9777777777777777
LRGUK,-2.433669314835392,0.3354826441166932,0.4
LRIF1,2.9915398626804754,0.26030474374487805,1.0
LRIG1,3.8875297088799936,0.49005802927322845,1.0
LRIG2,1.3451849590192422,0.2204683897557502,1.0
LRIG3,2.5838026304324035,0.7029781051208249,1.0
LRIT1,-3.288646823118376,0.05208959816057847,0.0044444444444444444
LRIT2,-3.2511981073730825,0.03441851240828014,0.0044444444444444444
LRIT3,-2.8819145598132914,0.14711039413522367,0.09777777777777778
LRMP,0.735427729112969,1.4738229193941976,1.0
LRP1,4.349346336859457,0.9451154062285752,1.0
LRP10,6.063330282481786,0.33863012102419476,1.0
LRP11,3.434309246844717,0.5683815519807123,1.0
LRP12,2.314129791540569,0.6399205759653188,1.0
LRP1B,-2.6547207755330295,0.6062709689233393,0.24
LRP2,-0.2786357589405023,5.7206122657028775,0.7111111111111111
LRP2BP,-1.8120439297658033,0.196979267586731,0.8755555555555555
LRP3,4.282596176874994,0.40829211538712634,1.0
LRP4,-0.19830587298089306,0.9966689310337916,0.9911111111111112
LRP4-AS1,-2.562262722687137,0.3104298888810584,0.29777777777777775
LRP5,4.2171508405444715,0.5005640391121442,1.0
LRP5L,-0.1758932663904639,0.6210125914038748,0.9955555555555555
LRP6,2.4418035900987056,0.9700636839500119,1.0
LRP8,1.2413050840391904,1.258849053548707,1.0
LRPAP1,3.6770734867984896,0.2064210223120437,1.0
LRPPRC,5.0095034813894515,0.325903917292239,1.0
LRR1,2.6957243371002724,0.42184483328810857,1.0
LRRC1,3.1607551834531256,0.4805548372395648,1.0
LRRC10,-3.214583211490884,0.025986532525256078,0.0
LRRC10B,-0.31756134950871423,1.9298058649086567,0.9555555555555556
LRRC14,2.2662045945848814,0.3533636849557714,1.0
LRRC14B,-1.398948070506277,3.652313067398605,0.6177777777777778
LRRC15,3.9658927464705402,2.2468514561334083,1.0
LRRC16A,2.7392624752554,0.465460530306413,1.0
LRRC16B,-1.699931427728132,0.6938048144333402,0.7466666666666667
LRRC17,0.7532138802619912,2.3416627346997188,0.9911111111111112
LRRC18,-2.984301189447051,0.22580079656020488,0.10666666666666667
LRRC19,-2.835815631300621,0.15007114410196923,0.11555555555555555
LRRC2,-2.1877205994930664,0.32173055282602,0.5333333333333333
LRRC20,1.4865101865646144,0.6028266081192218,1.0
LRRC21,-3.321928094887349,1.232595164407831e-28,0.0
LRRC23,1.668794002162936,0.5914690180875356,1.0
LRRC24,2.260848917754159,0.4165853974118341,1.0
LRRC25,2.5093161964019215,0.4846129567064581,1.0
LRRC26,2.530906926418522,6.151195135906399,1.0
LRRC27,1.1659642790837608,0.32621214552852607,1.0
LRRC28,2.3470466139746793,0.21552836668606207,1.0
LRRC29,0.42062799504255244,0.31974265742530034,1.0
LRRC2-AS1,-3.195779884837173,0.13256043665085881,0.06666666666666667
LRRC3,0.7286271241358019,0.7737547388106265,1.0
LRRC30,-3.316962203116436,0.0028505202931817845,0.0
LRRC31,-2.174904646967556,3.7565861710780704,0.26666666666666666
LRRC32,3.081735651308731,0.9773793908607488,1.0
LRRC34,-0.4327953373584723,1.240523162369177,0.9866666666666667
LRRC36,-2.16796837463709,0.533026993844894,0.52
LRRC37,-1.1895128177348528,3.026705304592461,0.6888888888888889
LRRc37A,-0.431777529040387,0.9248352010422415,0.9466666666666667
LRRC37A,-1.750318327267537,0.2809369709434674,0.88
LRRC37A11P,-2.776553650117769,0.1806679679975589,0.09333333333333334
LRRC37A2,-0.5902854249142651,0.3654334178284325,0.9955555555555555
LRRC37A3,0.6141219818613833,0.3805757131112436,1.0
LRRC37A4P,0.7809038593416703,0.3804588576678753,1.0
LRRC37A5P,-3.321928094887349,1.232595164407831e-28,0.0
LRRC37A6P,-1.0528290431740088,0.9622568208487123,0.9333333333333333
LRRC37B,0.6479064575348685,0.4131029731365724,1.0
LRRC37BP1,1.8504028271217456,0.24787716392289474,1.0
LRRC38,-3.1063430107480454,0.09028848543485504,0.022222222222222223
LRRC39,-1.4369807218106763,0.42524681187175595,0.9111111111111111
LRRC3-AS1,-3.1577908571595517,0.1567755318995808,0.057777777777777775
LRRC3B,-2.9342666858887294,0.49440994193339005,0.1288888888888889
LRRC3C,-3.034902093330028,0.3460317433469555,0.08444444444444445
LRRC4,-0.5312511415993829,0.5990551241761367,0.9955555555555555
LRRC40,2.514831249791634,0.289964378021784,1.0
LRRC41,5.050719303305735,0.21364965657344603,1.0
LRRC42,4.035985999154802,0.34564597002954234,1.0
LRRC43,-1.627447715528177,0.5802152748004825,0.84
LRRC45,2.961802425934476,0.4226024949733192,1.0
LRRC46,-1.2769918419093167,0.5802553390611914,0.9244444444444444
LRRC47,4.072479636423396,0.17759307325965543,1.0
LRRC48,-0.9780373680406009,0.5294223920018659,0.9688888888888889
LRRC49,-0.006625479047453989,0.62720813581312,1.0
LRRC4B,-1.6059729216882326,1.013856090906367,0.7466666666666667
LRRC4C,-0.6699277339261018,1.5118333001910893,0.9111111111111111
LRRC52,-3.0702000155028846,0.34762818174835,0.06666666666666667
LRRC55,-1.5854098648781445,1.591048396648485,0.6888888888888889
LRRC56,-0.022302782756149178,1.1151904284288847,1.0
LRRC57,1.9997903578764746,0.15629554172494217,1.0
LRRC58,2.8233458274480023,0.2226359252705814,1.0
LRRC59,6.2104843689835185,0.25266300658381574,1.0
LRRC6,0.034250230720290695,0.7916745252269562,0.9955555555555555
LRRC61,3.211976234659771,0.5621388376522283,1.0
LRRC63,-2.1916151880495756,0.5440329882303139,0.52
LRRC66,-2.7348859106754535,0.2740424310195866,0.18222222222222223
LRRC69,-1.8265573262683763,0.6467644114116968,0.7555555555555555
LRRC7,-2.8504976744726207,0.5547601035149737,0.1111111111111111
LRRC70,-1.0534538665280242,0.6361054772156466,0.9511111111111111
LRRC71,-3.140847616115992,0.06468871868330983,0.013333333333333334
LRRC72,-3.3056851544988377,0.04136618375085796,0.0044444444444444444
LRRC73,-0.6079467460665267,1.0326423391743464,0.9644444444444444
LRRC74,-3.0634819349616005,0.13561741171089503,0.044444444444444446
LRRC75A,-0.4609042892505724,0.6401817199324982,1.0
LRRC75A-AS1,7.639885750971373,0.5710095566280309,1.0
LRRC75B,2.558496123990554,1.5688901235104418,1.0
LRRC8A,3.771419613205058,0.3329190245347682,1.0
LRRC8B,2.400195108789625,0.4285429960133672,1.0
LRRC8C,2.1612302059412487,0.7067781247932875,1.0
LRRC8D,3.6631420422525323,0.4953153247925108,1.0
LRRC8E,2.0452399200574196,0.8330131174206918,1.0
LRRC9,-3.293682408672004,0.0063153702056324,0.0
LRRCC1,2.8224901183379325,0.7619381874583908,1.0
LRRD1,-2.7257967577211453,0.16834048864322487,0.18222222222222223
LRRFIP1,4.6732077123102185,0.20766635958692728,1.0
LRRFIP2,3.8645085810028363,0.34195078426504,1.0
LRRIQ1,-1.9299011494037557,0.7979916582648103,0.6355555555555555
LRRIQ3,-1.8588258579024906,0.5864558114813215,0.72
LRRIQ4,-2.716101549528614,0.38718008243319924,0.19555555555555557
LRRK1,2.2005200733964827,0.360841694096031,1.0
LRRK2,0.4007215043860772,0.7208707570880455,1.0
LRRN1,1.9422747902689532,3.1294526148307664,0.9777777777777777
LRRN2,1.8560336768186514,2.1296368827569836,1.0
LRRN3,-1.3590693786204961,1.7283135212008776,0.8044444444444444
LRRN4,-1.5868128254242488,1.902623742875834,0.6311111111111111
LRRN4CL,-0.6482508474764322,1.5730298691676197,0.9288888888888889
LRRTM1,-3.082110862451148,0.20670930111378735,0.035555555555555556
LRRTM2,-2.573793956069664,0.3312052823952335,0.24888888888888888
LRRTM3,-3.172660824696359,0.23893870205829165,0.022222222222222223
LRRTM4,-3.082667449389676,0.20748137801947225,0.057777777777777775
LRSAM1,2.59019022396252,0.2399358512309114,1.0
LRTM1,-3.2930813631327993,0.01990693256571601,0.008888888888888889
LRTM2,-2.702530770446694,0.6831320808010655,0.2222222222222222
LRTOMT,1.201426148418794,0.34091785506260913,1.0
LRWD1,3.1705559108068275,0.23766098253308207,1.0
LSAMP,-0.6687700480196097,2.0806452790598025,0.9022222222222223
LSAMP-AS1,-2.8300048440277634,0.6889260273153668,0.18222222222222223
LSG1,3.4225193018987796,0.24875666052050482,1.0
LSM1,4.45979920373276,0.4258464498696703,1.0
LSM10,4.7241107359683685,0.17251989655252187,1.0
LSM11,0.2233612198622435,0.2633062060888097,1.0
LSM12,3.57935559210859,0.1948454192826481,1.0
LSM14A,5.425945586537836,0.3567709571726507,1.0
LSM14B,4.449735037484218,0.2131155948420341,1.0
LSM2,5.766727932191634,0.3881049349021969,1.0
LSM3,5.537445224881335,0.2709492618842822,1.0
LSM4,5.669267955897346,0.387537634271248,1.0
LSM5,3.852453852790403,0.2654677861772355,1.0
LSM6,4.642400103468566,0.2922523853725627,1.0
LSM7,6.38251195038715,0.2969147212343386,1.0
LSM8,1.5813066206145538,0.2077951843885165,1.0
LSMEM1,-1.699675159013806,0.5440042351205453,0.7777777777777778
LSMEM2,-3.088294519876329,0.12650283161616663,0.04
LSP1,5.725734510788754,0.6694151515688043,1.0
LSP1P3,-2.9702661921796647,0.4241936754452067,0.17777777777777778
LSR,6.501172536520465,0.8773943012312851,1.0
LSS,3.9805456359681655,0.4186956521045309,1.0
LST1,3.7500286282793973,0.6248360516688077,1.0
LTA,-0.07050790399890806,1.5827962158696607,0.9644444444444444
LTA4H,4.911564228339896,0.3191105753631245,1.0
LTB,4.767429287245632,2.584847104383097,1.0
LTB4R,1.2213070753843198,0.7440206987892498,1.0
LTB4R2,2.141288539083226,0.5730222465580723,1.0
LTBP1,4.156479518698539,0.7651748433838017,1.0
LTBP2,4.091117695285397,1.1157649313603375,1.0
LTBP3,5.387931636930422,0.42666401766051254,1.0
LTBP4,4.150089869419942,0.7801591230505152,1.0
LTBR,5.410569196592945,0.5039537091407864,1.0
LTC4S,2.287440590099308,0.7917559050675071,1.0
LTF,6.2123554724411205,9.953654715266522,1.0
LTK,-1.5979492533246809,0.8589890010934063,0.7866666666666666
LTN1,2.2400666843357735,0.23889391625917294,1.0
LTV1,3.5538306735122345,0.4365861191792955,1.0
LUC7L,3.2882491092923347,0.33505314379262285,1.0
LUC7L2,4.693840819149884,0.16181463635541818,1.0
LUC7L3,4.6390582236185605,0.19976408097785103,1.0
LUCAT1,-0.9210875380528292,1.6199405880012754,0.8533333333333334
LUM,7.929961677356552,1.3418839353315686,1.0
LURAP1,-0.6681525169704925,0.5799439159703754,0.9777777777777777
LURAP1L,2.4450715906380607,1.2173571022792566,1.0
LUZP1,2.526043655323192,0.20481531437331224,1.0
LUZP2,-2.428374158190407,0.6604073513155154,0.35555555555555557
LUZP4,-3.205553613870803,0.14455037469511484,0.013333333333333334
LUZP6,-1.7819599087878681,2.459468430808163,0.52
LXN,3.7569096618907967,0.7199240609004444,1.0
LY6D,1.252771215095561,9.468043653044356,0.8711111111111111
LY6E,8.702043008590184,1.2038435234349583,1.0
LY6G5B,0.6779567934591717,1.2601019537916358,0.9911111111111112
LY6G5C,0.447431500327136,0.45126042047528503,1.0
LY6G6C,-1.4251667186642514,3.408836282373342,0.6133333333333333
LY6G6D,-2.853497120871378,1.462598641890803,0.1688888888888889
LY6G6E,-3.220595781777454,0.18707784752217618,0.035555555555555556
LY6G6F,-3.1673877710745155,0.19002928336332922,0.03111111111111111
LY6H,-0.6216983556252185,1.8471036940186356,0.9022222222222223
LY6K,0.8747941271923422,5.6388276958310914,0.8577777777777778
LY75,2.7701963054097245,1.430882443576603,1.0
LY75-CD302,-1.8877451987703577,1.645609561218849,0.5911111111111111
LY86,3.412459365770698,0.6057845189712302,1.0
LY86-AS1,-2.602785981954515,0.21691551046534316,0.24444444444444444
LY9,0.8757854083771348,1.7165628757289475,0.9911111111111112
LY96,3.776271731922923,0.5565975417000087,1.0
LYAR,3.4359963508709876,0.4111355432568758,1.0
LYG1,-1.2611565610296243,0.8862626892594311,0.8755555555555555
LYG2,-2.914554423478971,0.30956433154310287,0.13777777777777778
LYL1,1.7852673151098128,0.4851742742257324,1.0
LYN,4.109648172595033,0.5754883134825208,1.0
LYNX1,2.3340444063860044,3.3710162384445916,1.0
LYPD1,1.835873657308489,1.1124352862608127,1.0
LYPD2,-2.9986931512890935,0.7302305267709639,0.11555555555555555
LYPD3,4.192899573749347,2.0696951710695877,1.0
LYPD4,-2.9881894775184117,0.18832199623775311,0.09333333333333334
LYPD5,1.0024559099454864,1.5379318453726303,1.0
LYPD6,-0.7860011455120182,1.859620480237262,0.8355555555555556
LYPD6B,0.376149147050235,2.4650762438874816,0.9555555555555556
LYPD8,-2.1303158461381915,1.7620607664263186,0.4177777777777778
LYPLA1,4.766820205125634,0.4268772063605215,1.0
LYPLA2,5.242434349712549,0.18523591818834284,1.0
LYPLAL1,3.4812933440644556,0.34585074806535315,1.0
LYRM1,3.4239400923872734,0.290302617309673,1.0
LYRM2,2.3998839794863387,0.23304857576355004,1.0
LYRM4,3.8620146056379414,0.38441465163998445,1.0
LYRM5,2.6968358841322257,0.5362148543499807,1.0
LYRM7,0.4368888964014282,0.2686161134582556,1.0
LYRM9,1.3163406050886615,0.45864956037431165,1.0
LYSMD1,1.9985561111532744,0.5119001715534276,1.0
LYSMD2,2.602865173813941,0.5646961954137439,1.0
LYSMD3,2.159524777682853,0.277738368943053,1.0
LYSMD4,2.0697519340515296,0.35002824929201626,1.0
LYST,1.9083075375981604,0.5141476954888146,1.0
LYVE1,0.543696831895677,2.127690650170789,0.9911111111111112
LYZ,7.751595744896952,2.43919405038876,1.0
LYZL1,-3.0761727361665043,0.4865331671524828,0.08888888888888889
LYZL2,-3.0485799833015084,0.35308425771221225,0.10222222222222223
LYZL4,-3.11002367094181,0.2809563196029194,0.06222222222222222
LYZL6,-3.3016878660153806,0.011340470563460664,0.0
LZIC,3.2827753589006616,0.20441218107379328,1.0
LZTFL1,2.1123771090832215,0.2787967618916554,1.0
LZTR1,3.234270296525054,0.22855821355152206,1.0
LZTS1,1.4558600624074634,0.7039094605768784,1.0
LZTS1-AS1,-3.2762559316352458,0.0312990504227889,0.008888888888888889
LZTS2,4.60851351142692,0.23839475843042746,1.0
LZTS3,2.1358756708469993,1.4528113129422404,1.0
M1AP,-1.0932275309489483,1.8206767758593012,0.8755555555555555
M24364,-3.321928094887349,1.232595164407831e-28,0.0
M24499,-2.4561613331399808,0.7835043353098885,0.40444444444444444
M26316,-0.47525691547982496,24.796030602133822,0.24888888888888888
M34429,0.04542847722632419,2.1926662284719063,0.9244444444444444
M34430,0.5153127816846406,2.512578830547407,0.9155555555555556
M35980,-3.321928094887349,1.232595164407831e-28,0.0
M37726,0.45374392854757606,27.815089755136004,0.3422222222222222
M55509,-3.321928094887349,1.232595164407831e-28,0.0
M55536,2.8943391648915573,0.30854587580319465,1.0
M64936,-2.6085233930012577,0.534077370369201,0.27555555555555555
M6PR,5.398427982489654,0.3775782722580286,1.0
M87938,-1.8596088094781376,7.403574151485657,0.22666666666666666
M87939,3.4510818943416033,18.201891091569088,0.7955555555555556
M98525,-3.321928094887349,1.232595164407831e-28,0.0
MAATS1,-1.7013981215551404,1.1194833287553159,0.6666666666666666
MAB21L1,-1.4076734680491096,1.1746603810298049,0.7911111111111111
MAB21L2,-3.1349697550099958,0.2786831619937134,0.013333333333333334
MAB21L3,-2.5571648407917738,0.8224420143229758,0.23555555555555555
MACC1,1.4340720663090607,1.4954588837324463,1.0
MACC1-AS1,-3.1988971345414368,0.14585670284721866,0.06222222222222222
MACF1,5.014421166465768,0.32464223578926354,1.0
MACROD1,4.081199975502526,0.7063577757588446,1.0
MACROD2,0.22404553940879374,0.7779062638792633,0.9955555555555555
MACROD2-AS1,-3.2717538443896976,0.031987618151714074,0.0044444444444444444
MACROD2-IT1,-3.304447097786583,0.015123091964022872,0.0044444444444444444
MAD1L1,3.6222681406414186,0.2077178714482231,1.0
MAD2L1,3.8826160733197104,1.0605021817940814,1.0
MAD2L1BP,3.9416743348569967,0.19410334773711424,1.0
MAD2L2,4.6863549751929,0.4390481532588196,1.0
MADCAM1,-2.6203136583717157,0.4068147896708221,0.2311111111111111
MADD,2.9526080743304384,0.15355141256683863,1.0
MAEA,4.6065385429694885,0.20269822961971376,1.0
MAEL,-1.400739101939105,6.9827660794149295,0.44
MAF,3.3773676803942836,0.5001318727365152,1.0
MAF1,6.0442694305876215,0.2637290931486779,1.0
MAFA,-2.5809093386471544,0.6403923294495584,0.25333333333333335
MAFB,5.067937247976509,0.5122134808746253,1.0
MAFF,2.977214189645474,0.5857321470813334,1.0
MAFG,2.976512335975165,0.4058103448936549,1.0
MAFG-AS1,1.2624852031964682,0.7601493077816417,1.0
MAFIP,2.3593208926590274,1.5274044349989635,0.9911111111111112
MAFK,3.142135849051129,0.3814358024632356,1.0
MAG,-2.96703448080927,0.24362141368556944,0.11555555555555555
MAGEA1,-2.9617779320634403,1.4686777050687516,0.07111111111111111
MAGEA10,-2.7482304075528705,1.1531336820194975,0.10222222222222223
MAGEA10-MAGEA5,-3.256486753007852,0.061913217099938335,0.022222222222222223
MAGEA11,-3.05162333173684,0.525386554605315,0.07555555555555556
MAGEA12,-2.6520703545844238,2.7488269544347363,0.14222222222222222
MAGEA2,-3.1744853559866937,0.14865502160948918,0.06222222222222222
MAGEA3,-1.814252221076242,6.626573439995579,0.28888888888888886
MAGEA4,-1.9932185845305714,6.271444702177883,0.27111111111111114
MAGEA5,-3.2030785422591657,0.08580253277022853,0.022222222222222223
MAGEA6,-1.888947389045823,6.446592063852054,0.26666666666666666
MAGEA8,-2.974260467911904,0.9092444088969743,0.044444444444444446
MAGEA8-AS1,-3.1080066261864863,0.21996267737702555,0.08444444444444445
MAGEA9,-3.2731138760015788,0.05425094556537015,0.013333333333333334
MAGEA9B,-3.040191897776637,0.7362883333055675,0.09777777777777778
MAGEB1,-2.5763172052170717,1.1982079316900898,0.28444444444444444
MAGEB10,-2.9719545882254472,0.30971304809434824,0.04888888888888889
MAGEB16,-3.2783160780870864,0.11536685934624547,0.0044444444444444444
MAGEB17,-3.031960641984477,0.41500274549643235,0.044444444444444446
MAGEB18,-3.305392220916851,0.009599654276425357,0.0044444444444444444
MAGEB2,-3.0262594929645803,0.896587147914779,0.07555555555555556
MAGEB3,-3.272614434229559,0.03271784316917607,0.0044444444444444444
MAGEB4,-2.2642077201332134,1.8004097285249905,0.37333333333333335
MAGEB5,-3.3178601228290447,0.001974562398718348,0.0
MAGEB6,-3.2394803458463453,0.09798530929921917,0.022222222222222223
MAGEC1,-2.7611239814812736,1.6950229429598405,0.16444444444444445
MAGEC2,-2.5901267466529085,3.065570187295627,0.1688888888888889
MAGEC3,-3.174558500131922,0.09386842819955514,0.04
MAGED1,6.409538956267338,0.40423429547884626,1.0
MAGED2,6.2996600851922935,0.49623674099615545,1.0
MAGED4,-2.9404876557279396,0.18318388127347576,0.10222222222222223
MAGED4B,-3.069244239303773,0.18000677742074706,0.04888888888888889
MAGEE1,0.4500014999636434,0.6013557846529616,1.0
MAGEE2,-2.883447056634296,0.36155892412564133,0.15555555555555556
MAGEF1,4.892350638240772,0.5611652799639697,1.0
MAGEH1,3.7293350890251085,0.3535835435603933,1.0
MAGEL2,-1.869434427627197,0.6878815134928409,0.6577777777777778
MAGI1,2.0097856846002036,0.5691408330516275,1.0
MAGI1-AS1,-3.1920699621111104,0.1338401686701497,0.057777777777777775
MAGI2,-0.3439783317772579,0.8482668396914758,0.9866666666666667
MAGI2-AS2,-3.312100238529274,0.02163543437327078,0.0044444444444444444
MAGI2-AS3,0.8308009360038331,0.8006573521623502,0.9955555555555555
MAGI3,2.282808455294965,0.52138414529948,1.0
MAGIX,0.32663578831505313,0.7461002277361454,1.0
MAGOH,5.684533799506762,0.5165690809978133,1.0
MAGOH2,-1.967978607271356,0.862689027166342,0.6444444444444445
MAGOHB,3.28050526308793,0.6860585716015137,1.0
MAGT1,4.701883864753449,0.1977303326367291,1.0
MAK,-1.434428793223923,0.411776900946917,0.9377777777777778
MAK16,1.9415863720430304,0.37035799387274226,1.0
MAL,0.48147871774326634,2.3253190553043033,0.9555555555555556
MAL2,5.940657158505937,1.1981636896991454,1.0
MALAT1,6.295955273185441,0.7273988303162399,1.0
MALL,3.474745373144583,1.6251505284125192,1.0
MALRD1,-2.5062847996653295,0.6656192974371705,0.36444444444444446
MALSU1,4.653912545720522,0.19295361283511492,1.0
MALT1,2.161957835257552,0.3356558496405797,1.0
MAMDC2,-0.1039075624000024,2.3272296547779283,0.9466666666666667
MAMDC2-AS1,-2.9365209468457683,0.21846193371960365,0.1111111111111111
MAMDC4,-0.8224164282231576,0.60550837293787,0.9822222222222222
