outcome,iteration,N,genes,beta,abs_t,mean_matching_distance,max_matching_distance
HRDetect_probability,109,225,HIST1H4H;AK095583;C1QTNF4;RRN3P1;HES2;RPL17-C18orf32;ZNF474;PRKAR2A-AS1;DQ596646,-0.2055197424655641,2.8237132804734157,0.06857110631312632,0.1895982844658034
HRDetect_probability,110,225,SBSPON;GSN-AS1;PNMA6A;AK097370;UPK3B;HIST1H3H;ADCY10;AX748420;PRELID2,-0.07693865901620489,0.9039244697853132,0.03314660035420874,0.05825420110724503
HRDetect_probability,111,225,SBSN;FLJ36777;FAM21B;MST1;LOC644554;TNNI2;SPAG17;LOC100131347;LOC100287015,0.07118869166982086,0.9172681892213566,0.055342206746088723,0.18564475270755781
HRDetect_probability,112,225,MIR6759;AX748190;SLC16A9;IL18R1;ABO;KLRK1;SLC16A12;DQ580257;WDR78,-0.060578685874405624,0.8419848043292879,0.05297381727735204,0.1975198765304391
HRDetect_probability,113,225,CNTFR;KIF9-AS1;GPR18;RGS18;TNXB;TCRBV13S1;AK127963;AK097447;MMEL1,0.039815882116619246,0.5691720778913537,0.051864847170918715,0.20622790157142612
HRDetect_probability,114,225,TCRBV3S1;AB075492;PITX2;MACROD2;HAS1;GBP1P1;BC023651;FLJ36777;SNAI3,0.032840693442166766,0.4175056158022461,0.06866587729286736,0.20054377825062536
HRDetect_probability,115,225,C2orf54;AX747652;VLDLR-AS1;CR936830;HIST1H3C;IL1R2;POM121L9P;STAU2-AS1;HMGN3-AS1,0.23635258968258857,3.0773766852409343,0.04685904053956811,0.13954907877304012
HRDetect_probability,116,225,SNORA21;LY86-AS1;PNCK;CEACAM21;ATP5EP2;CES1;AX747628;BC026354;AK097288,-0.2831475131782804,3.386910465966,0.05060565047933802,0.13282170024806378
HRDetect_probability,117,225,BARX1;AB075492;HUNK;SYDE2;HIST1H4A;IBSP;TAS2R4;BC036361;CCDC163P,0.20915503374766675,2.5974554126517018,0.05909063363282855,0.20054377825062536
HRDetect_probability,118,225,LGR6;DQ580257;DACH1;FANK1;KIAA1644;MYBL1;RAB40A;BCDIN3D-AS1;SIGLEC7,-0.014909103856902963,0.17600871165118723,0.045115983176438806,0.11935361034294538
HRDetect_probability,119,225,SNORD42A;GNG12-AS1;NUDT10;AK092048;SLAMF9;SLC1A1;AB209185;AX748239;TMEM86B,-0.1438883002283586,1.5172321761361798,0.04704628600224196,0.1720720503602694
HRDetect_probability,120,225,L13711;CFL1P1;SOX9-AS1;CAPN3;CXCL3;HS3ST2;RPL29P2;AX747865;NBPF10,0.008525393778367269,0.10954862473176712,0.057516706990483474,0.16794944212933846
HRDetect_probability,121,225,GSTM1;AK124197;DNAH17;RGS18;CNTNAP3;CTLA4;AB074162;RP4-724E16.2;LINC00324,0.20671171224015727,2.829479038560002,0.03815205404956652,0.13699922987928154
HRDetect_probability,122,225,NPY1R;FAM106A;PROX1;AK095700;LUCAT1;WNT9A;AGAP7;AK026905;AK125598,0.07313440737903215,1.1032129545944849,0.05922198089848908,0.1660846063562534
HRDetect_probability,123,225,NCMAP;AK123421;LOC728819;ACOT11;STAP1;HIST1H3H;BX248253;TTC16;LOC100294362,0.22495919310565707,2.81871946607254,0.06277822193814292,0.16537261257787383
HRDetect_probability,124,225,SNORD22;AK056246;AK304604;TMC7;NCR3;SLCO4A1;PCDHGC4;AK294189;AC010226.4,0.18990020843794328,2.5134795190443118,0.05269586700792958,0.1507045797082139
HRDetect_probability,125,225,OLFM4;AX747516;HES2;AF289551;LYPD6;ITK;CD81-AS1;FAM156A;SACS,0.17697842594260935,2.2119703154517807,0.05480126954364833,0.1399679593655672
HRDetect_probability,126,225,FOXC2;LINC00574;SV2B;PRR22;KCNQ5;MYBL1;ZCCHC12;MPL;NOVA2,0.0792261832627638,1.1402939348046564,0.057810260431702995,0.16990410882170634
HRDetect_probability,127,225,FOXI1;DLEU7-AS1;TNFRSF13C;P2RY1;CD164L2;SYBU;TMEM132B;AX748322;MAP3K14-AS1,-0.005493030964850331,0.06158993771413617,0.051798268075595816,0.18266111967403414
HRDetect_probability,128,225,Z75946;GATM-AS1;FAM129C;ZNF454;DLX4;SIRPG;YWHAEP7;KATNBL1P6;LY6G5C,0.07210173948093308,0.9226314169224471,0.06043393162533084,0.1997028095483651
HRDetect_probability,129,225,DHRS2;DQ580257;SAMD5;FAM159A;PNMA6A;VIPR1;NEDD8-MDP1;AX747766;BC030152,-0.24558284530756722,3.0483708879469757,0.03712745305247812,0.06428391976829395
HRDetect_probability,130,225,AP000688.8;BC033560;FASLG;PVRL3;LOC100616530;TCRGV;LINC00612;AC091878.1;GATSL2,0.18374970552776182,2.203791248945446,0.05499710348015058,0.20113578631094073
HRDetect_probability,131,225,CDR3;ZNF99;LY6H;PDE3A;PNPLA3;PART1;AL050085;AK124481;CCDC102B,-0.13508783273007388,1.738528485554495,0.055403033692167425,0.17431242703747143
